event_id,send_time_ns,receive_time_ns,latency_ms
join-l-0-r-0,850019558677208,850023021090785,3462.414
join-l-1-r-1,850019582819547,850023021100376,3438.281
join-l-75-r-1,850019582819547,850023021102066,3438.283
join-l-76-r-1,850019582819547,850023021103296,3438.284
join-l-2-r-2,850019607810418,850023021104896,3413.294
join-l-84-r-2,850019607810418,850023021106206,3413.296
join-l-3-r-3,850019632873339,850023021107316,3388.234
join-l-4-r-4,850019657848240,850023021113116,3363.265
join-l-52-r-4,850019657848240,850023021129216,3363.281
join-l-5-r-5,850019682860191,850023021130516,3338.27
join-l-6-r-6,850019707857111,850023021131336,3313.274
join-l-58-r-6,850019707857111,850023021132136,3313.275
join-l-7-r-7,850019732854552,850023021132806,3288.278
join-l-8-r-8,850019757892703,850023021133486,3263.241
join-l-9-r-9,850019782825094,850023021247146,3238.422
join-l-22-r-9,850019782825094,850023021249636,3238.425
join-l-10-r-10,850019807850325,850023021250296,3213.4
join-l-11-r-11,850019832854126,850023021251736,3188.398
join-l-19-r-11,850019832854126,850023021252646,3188.399
join-l-41-r-11,850019832854126,850023021253256,3188.399
join-l-12-r-12,850019857836517,850023021253806,3163.417
join-l-17-r-12,850019857836517,850023021254416,3163.418
join-l-13-r-13,850019882832887,850023021268486,3138.436
join-l-72-r-13,850019882832887,850023021269166,3138.436
join-l-14-r-14,850019907836108,850023021269936,3113.434
join-l-15-r-15,850019932835479,850023021270806,3088.435
join-l-16-r-16,850019957836940,850023021282436,3063.445
join-l-91-r-16,850019957836940,850023021283126,3063.446
join-l-12-r-17,850019982847701,850023021289486,3038.442
join-l-17-r-17,850019982847701,850023021290136,3038.442
join-l-18-r-18,850020007838382,850023021338136,3013.5
join-l-74-r-18,850020007838382,850023021339206,3013.501
join-l-11-r-19,850020032841943,850023021346696,2988.505
join-l-19-r-19,850020032841943,850023021347886,2988.506
join-l-41-r-19,850020032841943,850023021378796,2988.537
join-l-20-r-20,850020057843904,850023021379576,2963.536
join-l-78-r-20,850020057843904,850023021396976,2963.553
join-l-21-r-21,850020082865095,850023021397786,2938.533
join-l-9-r-22,850020107847955,850023021398636,2913.551
join-l-22-r-22,850020107847955,850023021418186,2913.57
join-l-23-r-23,850020132861306,850023021468027,2888.607
join-l-95-r-23,850020132861306,850023021469587,2888.608
join-l-24-r-24,850020157846117,850023021470387,2863.624
join-l-25-r-25,850020182833888,850023021476897,2838.643
join-l-39-r-25,850020182833888,850023021493467,2838.66
join-l-26-r-26,850020207839069,850023021494207,2813.655
join-l-27-r-27,850020232846270,850023021581187,2788.735
join-l-54-r-27,850020232846270,850023021598047,2788.752
join-l-28-r-28,850020257842071,850023021599017,2763.757
