event_id,send_time_ns,receive_time_ns,latency_ms
e-0,847670606629864,847673845154093,3238.524
e-1,847670630842026,847673845157973,3214.316
e-2,847670655892289,847673845159473,3189.267
e-3,847670680883091,847673845160433,3164.277
e-4,847670705881534,847673845161763,3139.28
e-5,847670731161517,847673845162973,3114.001
e-6,847670755883749,847673845163923,3089.28
e-7,847670780855562,847673845169243,3064.314
e-8,847670805893635,847673845170633,3039.277
e-9,847670830858277,847673845186533,3014.328
e-10,847670855871070,847673845187303,2989.316
e-11,847670880877543,847673845188073,2964.311
e-12,847670905871875,847673845188783,2939.317
e-13,847670930881278,847673845189383,2914.308
e-14,847670955871221,847673845194623,2889.323
e-15,847670980878393,847673845195203,2864.317
e-16,847671005869246,847673845195803,2839.327
e-17,847671030868259,847673845206503,2814.338
e-18,847671055865461,847673845207213,2789.342
e-19,847671080850694,847673845271023,2764.42
e-20,847671105871117,847673845271753,2739.401
e-21,847671130863719,847673845272363,2714.409
e-22,847671155859372,847673845345263,2689.486
e-23,847671180859355,847673845347313,2664.488
e-24,847671205867597,847673845360263,2639.493
e-25,847671230921540,847673845362073,2614.441
e-26,847671255863983,847673845369813,2589.506
e-27,847671280854695,847673845404293,2564.55
e-28,847671305865208,847673845441403,2539.576
e-29,847671330870421,847673845441973,2514.572
e-30,847671355875993,847673845478243,2489.602
e-31,847671380875166,847673845483473,2464.608
e-32,847671405868069,847673845519713,2439.652
e-33,847671430854841,847673845520803,2414.666
e-34,847671455834164,847673845525283,2389.691
e-35,847671480863837,847673845565504,2364.702
e-36,847671505870270,847673845574204,2339.704
e-37,847671530873042,847673845616674,2314.744
e-38,847671555868675,847673845617184,2289.749
e-39,847671580865618,847673845692154,2264.827
e-40,847671605878231,847673845694304,2239.816
e-41,847671630887063,847673845707404,2214.82
e-42,847671655864506,847673845725294,2189.861
e-43,847671680867359,847673845726124,2164.859
e-44,847671705880811,847673845769994,2139.889
e-45,847671730855874,847673845770644,2114.915
e-46,847671755859997,847673845800864,2089.941
e-47,847671780860910,847673845801644,2064.941
e-48,847671805853952,847673845835734,2039.982
e-49,847671830882035,847673845836634,2014.955
e-50,847671855884098,847673845903584,1990.019
e-51,847671880884851,847673845904354,1965.02
e-52,847671906104284,847673845904904,1939.801
e-53,847671930873856,847673845994964,1915.121
e-54,847671955846419,847673845996734,1890.15
e-55,847671980891302,847673846034894,1865.144
e-56,847672005869754,847673846036054,1840.166
e-57,847672030843617,847673846049414,1815.206
e-58,847672055853170,847673846050304,1790.197
e-59,847672080852283,847673846093774,1765.241
e-60,847672105861085,847673846094854,1740.234
e-61,847672130824348,847673846157425,1715.333
e-62,847672155823291,847673846158575,1690.335
e-63,847672180820253,847673846255725,1665.435
e-64,847672205833406,847673846257055,1640.424
e-65,847672230829919,847673846319815,1615.49
e-66,847672255838282,847673846321775,1590.483
e-67,847672280848844,847673846333025,1565.484
e-68,847672305860487,847673846341385,1540.481
e-69,847672330838050,847673846342485,1515.504
e-70,847672355842783,847673846382455,1490.54
e-71,847672380857725,847673846491145,1465.633
e-72,847672405848788,847673846493225,1440.644
e-73,847672430834431,847673846493845,1415.659
e-74,847672455843154,847673846494375,1390.651
e-75,847672480848316,847673846499665,1365.651
e-76,847672505854609,847673846500485,1340.646
e-77,847672530841052,847673846502805,1315.662
e-78,847672555858775,847673846694826,1290.836
e-79,847672580839588,847673846695996,1265.856
e-80,847672605839610,847673846696566,1240.857
e-81,847672630826803,847673846697066,1215.87
e-82,847672655832806,847673846697546,1190.865
e-83,847672680883549,847673846708486,1165.825
e-84,847672705842191,847673846709026,1140.867
e-85,847672730830034,847673846709446,1115.879
e-86,847672755831707,847673846709836,1090.878
e-87,847672780830180,847673846710246,1065.88
e-88,847672805845403,847673846710646,1040.865
e-89,847672830849076,847673846711056,1015.862
e-90,847672855834178,847673846711446,990.877
e-91,847672880825851,847673846711856,965.886
e-92,847672905840194,847673846712336,940.872
e-93,847672930871297,847673846713256,915.842
e-94,847672955851290,847673846713676,890.862
e-95,847672980851162,847673846714096,865.863
e-96,847673005836975,847673846720806,840.884
e-97,847673030881888,847673846793646,815.912
e-98,847673055888761,847673846795486,790.907
e-99,847673080888594,847673846796506,765.908
