event_id,send_time_ns,receive_time_ns,latency_ms
e-0,847647662789599,847650615453688,2952.664
e-1,847647686951879,847650615456748,2928.505
e-2,847647711961560,847650615457658,2903.496
e-3,847647736973231,847650615458408,2878.485
e-4,847647761944773,847650615459518,2853.515
e-5,847647786955644,847650615460288,2828.505
e-6,847647811947155,847650615460948,2803.514
e-7,847647836953996,847650615466148,2778.512
e-8,847647861947217,847650615467068,2753.52
e-9,847647886962128,847650615467938,2728.506
e-10,847647911955030,847650615468348,2703.513
e-11,847647936945181,847650615468758,2678.524
e-12,847647961962392,847650615469168,2653.507
e-13,847647986962603,847650615485748,2628.523
e-14,847648011966164,847650615486258,2603.52
e-15,847648036967475,847650615486678,2578.519
e-16,847648061954086,847650615487078,2553.533
e-17,847648086952908,847650615487618,2528.535
e-18,847648111971219,847650615488048,2503.517
e-19,847648136971080,847650615488428,2478.517
e-20,847648161952521,847650615488788,2453.536
e-21,847648186925362,847650615489158,2428.564
e-22,847648211924513,847650615489498,2403.565
e-23,847648236970614,847650615489898,2378.519
e-24,847648261980385,847650616465069,2354.485
e-25,847648286972837,847650616468269,2329.495
e-26,847648311975868,847650616468979,2304.493
e-27,847648336950659,847650616469479,2279.519
e-28,847648362030950,847650616470039,2254.439
e-29,847648387025621,847650616470689,2229.445
e-30,847648411926872,847650616471149,2204.544
e-31,847648436935774,847650616475249,2179.539
e-32,847648461924815,847650616475659,2154.551
e-33,847648486918656,847650616476449,2129.558
e-34,847648511923127,847650616476789,2104.554
e-35,847648536960268,847650616477109,2079.517
e-36,847648561952430,847650616477419,2054.525
e-37,847648586956331,847650616477749,2029.521
e-38,847648611934102,847650616478049,2004.544
e-39,847648636931693,847650616478369,1979.547
e-40,847648661947744,847650616478729,1954.531
e-41,847648686952265,847650616481999,1929.53
e-42,847648711936787,847650616482419,1904.546
e-43,847648736917238,847650616482769,1879.566
e-44,847648761927769,847650616483129,1854.555
e-45,847648786945670,847650616483459,1829.538
e-46,847648811963992,847650616483829,1804.52
e-47,847648836924913,847650616484199,1779.559
e-48,847648861930694,847650616484499,1754.554
e-49,847648886930965,847650616484799,1729.554
e-50,847648911939156,847650616485099,1704.546
e-51,847648936943838,847650616485379,1679.542
e-52,847648961926669,847650616485669,1654.559
e-53,847648986933020,847650616486439,1629.553
e-54,847649011917991,847650616486789,1604.569
e-55,847649036952742,847650616489699,1579.537
e-56,847649061927724,847650616490049,1554.562
e-57,847649086935255,847650616490349,1529.555
e-58,847649111937736,847650616490669,1504.553
e-59,847649136946177,847650616491089,1479.545
e-60,847649161938209,847650616491429,1454.553
e-61,847649186930350,847650616491739,1429.561
e-62,847649211934511,847650616492069,1404.558
e-63,847649236939582,847650616492409,1379.553
e-64,847649261956993,847650616492789,1354.536
e-65,847649286939745,847650616494089,1329.554
e-66,847649311947856,847650616494439,1304.547
e-67,847649336939607,847650616494769,1279.555
e-68,847649361952508,847650616495059,1254.543
e-69,847649386925959,847650616495379,1229.569
e-70,847649411983620,847650616495669,1204.512
e-71,847649436968322,847650616496009,1179.528
e-72,847649461999983,847650616496319,1154.496
e-73,847649486969534,847650616496649,1129.527
e-74,847649511971435,847650616496969,1104.526
e-75,847649536936466,847650616497299,1079.561
e-76,847649561982658,847650616497629,1054.515
e-77,847649586915969,847650616498629,1029.583
e-78,847649611934210,847650616498979,1004.565
e-79,847649636939071,847650616662640,979.724
e-80,847649661933673,847650616663380,954.73
e-81,847649686935674,847650616663770,929.728
e-82,847649711927405,847650616664130,904.737
e-83,847649736924747,847650616668980,879.744
e-84,847649761914248,847650616669370,854.755
e-85,847649786937649,847650616669680,829.732
e-86,847649811920271,847650616669970,804.75
e-87,847649836917472,847650616670290,779.753
e-88,847649861935843,847650616670640,754.735
e-89,847649886938345,847650616670970,729.733
e-90,847649911927276,847650616671290,704.744
e-91,847649936952957,847650616671610,679.719
e-92,847649961939818,847650616671950,654.732
e-93,847649986947520,847650616672770,629.725
e-94,847650011938211,847650616673110,604.735
e-95,847650036955662,847650616689980,579.734
e-96,847650061965533,847650616690420,554.725
e-97,847650086950985,847650616690720,529.74
e-98,847650111948376,847650616691020,504.743
e-99,847650136930257,847650616691380,479.761
