event_id,send_time_ns,receive_time_ns,latency_ms
ss-41-60000,849456314158301,849459850419166,3536.261
ss-19-60000,849458638566495,849459850422456,1211.856
ss-7-60000,849458213583043,849459850423416,1636.84
ss-54-60000,849456613556059,849459850424136,3236.868
ss-24-60000,849457038566851,849459850425296,2811.858
ss-39-60000,849457988554293,849459850432416,1861.878
ss-12-60000,849457063617108,849459850433216,2786.816
ss-2-60000,849458113558876,849459850437856,1736.879
ss-21-60000,849458363553082,849459850438826,1486.886
ss-72-60000,849457113589031,849459850439606,2736.851
ss-14-60000,849458188583306,849459850440116,1661.857
ss-91-60000,849458063538992,849459850535656,1786.997
ss-98-60000,849458238541019,849459850536226,1611.995
ss-16-60000,849458263580956,849459850536686,1586.956
ss-28-60000,849456788578695,849459850537126,3061.958
ss-79-60000,849457138579958,849459850537526,2711.958
ss-31-60000,849458288534312,849459850537906,1562.004
ss-50-60000,849458313524389,849459850538476,1537.014
ss-63-60000,849458338545446,849459850538976,1511.994
ss-51-60000,849458388536609,849459851093748,1462.557
ss-99-60000,849457338548701,849459851096308,2512.548
ss-35-60000,849458413561516,849459851097328,1437.536
ss-70-60000,849458488553105,849459851098248,1362.545
ss-90-60000,849458513542432,849459851099098,1337.557
ss-9-60000,849456388555470,849459851100138,3462.545
ss-64-60000,849456488579236,849459851102158,3362.523
ss-80-60000,849456688577749,849459851103058,3162.525
ss-59-60000,849458138584163,849459851103898,1712.52
ss-45-60000,849458538550229,849459851104788,1312.555
ss-48-60000,849458563539515,849459851105638,1287.566
ss-58-60000,849457838556433,849459851106718,2012.55
ss-29-60000,849458588556882,849459851107558,1262.551
ss-84-60000,849458663546042,849459851108298,1187.562
ss-74-60000,849457813539486,849459851109788,2037.57
ss-38-60000,849457388552404,849459851123668,2462.571
ss-1-60000,849458688560758,849459851124508,1162.564
ss-23-60000,849457313573884,849459851125298,2537.551
ss-75-60000,849458713557805,849459851131048,1137.573
ss-33-60000,849458738555641,849459851131898,1112.576
ss-4-60000,849456513551353,849459851132648,3337.581
ss-6-60000,849456763579599,849459851133408,3087.554
ss-0-60000,849458763543698,849459851134718,1087.591
ss-10-60000,849458613567728,849459851135638,1237.568
ss-71-60000,849456938584505,849459851136428,2912.552
ss-43-60000,849457438579517,849459851137288,2412.558
ss-57-60000,849458038562806,849459851138008,1812.575
ss-83-60000,849456363551643,849459851138718,3487.587
ss-68-60000,849457188549741,849459851139498,2662.59
ss-55-60000,849458463539249,849459851140228,1387.601
ss-77-60000,849457488564160,849459851166348,2362.602
ss-17-60000,849458438556562,849459851167358,1412.611
ss-15-60000,849457513545837,849459851168128,2337.622
ss-96-60000,849457563563340,849459851168928,2287.606
ss-8-60000,849457938557599,849459851170208,1912.613
ss-53-60000,849458788548685,849459851171038,1062.622
ss-62-60000,849457613560803,849459851171828,2237.611
ss-5-60000,849457638559540,849459851172638,2212.613
ss-69-60000,849456888571602,849459851269138,2962.698
ss-85-60000,849458088565609,849459851270488,1762.705
ss-46-60000,849456438552823,849459851271308,3412.718
ss-73-60000,849458013529869,849459851272538,1837.743
ss-97-60000,849457688572933,849459851273288,2162.7
ss-40-60000,849457738553976,849459851274118,2112.72
ss-88-60000,849457763538203,849459851300888,2087.763
ss-11-60000,849457863536319,849459851423049,1987.887
ss-87-60000,849456963591732,849459851426259,2887.835
ss-76-60000,849457788553310,849459851427269,2062.874
ss-34-60000,849457888558386,849459851428069,1962.87
ss-13-60000,849456988846419,849459851428839,2862.582
ss-89-60000,849457913530063,849459851429579,1937.9
ss-93-60000,849457963540196,849459851430349,1887.89
