event_id,send_time_ns,receive_time_ns,latency_ms
e-0,847588827784726,847591661478697,2833.694
e-1,847588927027022,847591661482877,2734.456
e-2,847589027048680,847591661484477,2634.436
e-3,847589127076068,847591661486197,2534.41
e-4,847589227068935,847591661517667,2434.449
e-5,847589327066153,847591661519437,2334.453
e-6,847589427034240,847591661520827,2234.487
e-7,847589527052478,847591661526397,2134.474
e-8,847589627039346,847591661528097,2034.489
e-9,847589727050723,847591661529907,1934.479
e-10,847589827064401,847591661530787,1834.466
e-11,847589927086869,847591661531617,1734.445
e-12,847590027066817,847591661532387,1634.466
e-13,847590127072425,847591661542387,1534.47
e-14,847590227049233,847591661543377,1434.494
e-15,847590327053381,847591661643197,1334.59
e-16,847590427030318,847591661645367,1234.615
e-17,847590527030616,847591661661597,1134.631
e-18,847590627029444,847591661662387,1034.633
e-19,847590727038023,847591661662937,934.625
e-20,847590827022551,847591661663467,834.641
e-21,847590927037199,847591661663937,734.627
e-22,847591027052417,847591661664447,634.612
e-23,847591127055645,847591661664947,534.609
e-24,847591227084693,847592653618040,1426.533
e-25,847591327082132,847592653620970,1326.539
e-26,847591427043639,847592653621840,1226.578
e-27,847591527041067,847592653622350,1126.581
e-28,847591627075116,847592653622830,1026.548
e-29,847591727030904,847592653623300,926.592
e-30,847591827054713,847592653623830,826.569
e-31,847591927044081,847592653638520,726.594
e-32,847592027046949,847592653639070,626.592
e-33,847592127048948,847592653640100,526.591
e-34,847592227045396,847592653652740,426.607
e-35,847592327075605,847593749040650,1421.965
e-36,847592427024143,847593749043390,1322.019
e-37,847592527044242,847593749044580,1222.0
e-38,847592627025551,847593749045130,1122.02
e-39,847592727026009,847593749045650,1022.02
e-40,847592827025518,847593749046100,922.021
e-41,847592927034427,847593749047690,822.013
e-42,847593027046105,847593749048200,722.002
e-43,847593127025184,847593749048700,622.024
e-44,847593227048373,847593749049170,522.001
e-45,847593327025922,847593749049700,422.024
e-46,847593427024330,847594847471998,1420.448
e-47,847593527052809,847594847475028,1320.422
e-48,847593627012078,847594847476248,1220.464
e-49,847593727023787,847594847476908,1120.453
e-50,847593827020616,847594847477678,1020.457
e-51,847593927032845,847594847478238,920.445
e-52,847594027028534,847594847478928,820.45
e-53,847594127032023,847594847480498,720.448
e-54,847594227041932,847594847481268,620.439
e-55,847594327019031,847594847497008,520.478
e-56,847594427010040,847594847502348,420.492
e-57,847594527041979,847595947796651,1420.755
e-58,847594627071888,847595947799091,1320.727
e-59,847594727054328,847595947800301,1220.746
e-60,847594827018407,847595947800861,1120.782
e-61,847594927023066,847595947801511,1020.778
e-62,847595027021886,847595947802171,920.78
e-63,847595127023565,847595947803021,820.779
e-64,847595227029694,847595947803561,720.774
e-65,847595327035543,847595947806541,620.771
e-66,847595427025563,847595947806941,520.781
e-67,847595527022492,847595947807901,420.785
e-68,847595627025271,847597050365883,1423.341
e-69,847595727023921,847597050369533,1323.346
e-70,847595827067691,847597050370853,1223.303
e-71,847595927031920,847597050371603,1123.34
e-72,847596027041320,847597050372253,1023.331
e-73,847596127029959,847597050372923,923.343
e-74,847596227022829,847597050373693,823.351
e-75,847596327024829,847597050374593,723.35
e-76,847596427038179,847597050589883,623.552
e-77,847596527032638,847597050592353,523.56
e-78,847596627027938,847597050593343,423.565
e-79,847596727041958,847598145702707,1418.661
e-80,847596827030978,847598145705727,1318.675
e-81,847596927028928,847598145707057,1218.678
e-82,847597027073388,847598145707927,1118.635
e-83,847597127064618,847598145723527,1018.659
e-84,847597227033988,847598145742357,918.708
e-85,847597327036718,847598145743267,818.707
e-86,847597427023158,847598145744147,718.721
e-87,847597527021528,847598145744957,618.723
e-88,847597627024198,847598145745737,518.722
e-89,847597727026988,847599249587398,1522.56
e-90,847597827028868,847599249590198,1422.561
e-91,847597927025579,847599249591078,1322.565
e-92,847598027030629,847599249592998,1222.562
e-93,847598127029059,847599249595838,1122.567
e-94,847598227071089,847599249596568,1022.525
e-95,847598327038740,847599249597208,922.558
e-96,847598427034940,847599249597878,822.563
e-97,847598527034730,847599249598508,722.564
e-98,847598627041281,847599249599178,622.558
e-99,847598727026512,847599249599798,522.573
