event_id,send_time_ns,receive_time_ns,latency_ms
join-l-92-r-80,850118623968151,850119773966219,1149.998
join-l-81-r-81,850118673958983,850119774126799,1100.168
join-l-62-r-82,850118723959256,850119774129889,1050.171
join-l-82-r-82,850118723959256,850119774130599,1050.171
join-l-35-r-82,850118723959256,850119774145799,1050.187
join-l-63-r-82,850118723959256,850119774146819,1050.188
join-l-83-r-83,850118774016768,850119774167429,1000.151
join-l-2-r-84,850118823991331,850119774168059,950.177
join-l-84-r-84,850118823991331,850119774168539,950.177
join-l-51-r-85,850118873987273,850119774169009,900.182
join-l-68-r-85,850118873987273,850119774169679,900.182
join-l-85-r-85,850118873987273,850119774170119,900.183
join-l-86-r-86,850118923960606,850119774170669,850.21
join-l-77-r-86,850118923960606,850119774171099,850.21
join-l-87-r-87,850118973963559,850119774171559,800.208
join-l-40-r-87,850118973963559,850119774172019,800.208
join-l-49-r-87,850118973963559,850119774204220,800.241
join-l-88-r-88,850119023966271,850120771961373,1747.995
join-l-89-r-89,850119073970734,850120771963653,1697.993
join-l-90-r-90,850119123968356,850120771964273,1647.996
join-l-93-r-90,850119123968356,850120771965163,1647.997
join-l-91-r-91,850119173963909,850120771966033,1598.002
join-l-16-r-91,850119173963909,850120771966473,1598.003
join-l-31-r-92,850119224031951,850120771968543,1547.937
join-l-80-r-92,850119224031951,850120771969003,1547.937
join-l-92-r-92,850119224031951,850120771978913,1547.947
join-l-90-r-93,850119274014164,850120771979433,1497.965
join-l-93-r-93,850119274014164,850120771997444,1497.983
join-l-94-r-94,850119324040236,850120771998004,1447.958
join-l-23-r-95,850119374008109,850120771998474,1397.99
join-l-95-r-95,850119374008109,850120771998924,1397.991
join-l-30-r-96,850119423979511,850120771999384,1348.02
join-l-96-r-96,850119423979511,850120772098204,1348.119
join-l-97-r-97,850119473975154,850120772100944,1298.126
join-l-98-r-98,850119523980656,850120772101714,1248.121
join-l-99-r-99,850119573972449,850120772117624,1198.145
