event_id,send_time_ns,receive_time_ns,latency_ms
ss-0-60000,846592962731538,846595173674294,2210.943
ss-1-60000,846592812699571,846595173677084,2360.978
ss-10-60000,846592662698815,846595173678064,2510.979
ss-11-60000,846591162694806,846595173678964,4010.984
ss-12-60000,846589562709226,846595173679944,5610.971
ss-13-60000,846589412746440,846595173680954,5760.935
ss-14-60000,846591812726692,846595173693124,3360.966
ss-15-60000,846590462715319,846595173696714,4710.981
ss-16-60000,846591962718128,846595173697464,3210.979
ss-17-60000,846592312740501,846595173698414,2860.958
ss-19-60000,846592712713577,846595173722124,2461.009
ss-2-60000,846591662714016,846595173761364,3511.047
ss-21-60000,846592162730996,846595174125436,3011.394
ss-23-60000,846590062722974,846595174126146,5111.403
ss-24-60000,846589512723764,846595174126596,5661.403
ss-28-60000,846589012714136,846595174127076,6161.413
ss-29-60000,846592612701053,846595174127536,2561.426
ss-31-60000,846592012758160,846595174128066,3161.37
ss-33-60000,846592912704055,846595174128516,2261.424
ss-34-60000,846591212738478,846595174128856,3961.39
ss-35-60000,846592262733589,846595174129326,2911.396
ss-38-60000,846590212731120,846595174129746,4961.399
ss-39-60000,846591412741016,846595174130166,3761.389
ss-4-60000,846588462756696,846595174130596,6711.374
ss-40-60000,846590912745037,846595174131226,4261.386
ss-41-60000,846588062639801,846595174132066,7111.492
ss-43-60000,846590312712904,846595174132406,4861.42
ss-45-60000,846592512712449,846595174132736,2661.42
ss-46-60000,846588312734540,846595174133076,6861.399
ss-48-60000,846592562692141,846595174138756,2611.447
ss-5-60000,846590712734749,846595174139136,4461.404
ss-50-60000,846592062757622,846595174139496,3111.382
ss-51-60000,846592212720508,846595174191646,2961.471
ss-53-60000,846593012705959,846595174193686,2161.488
ss-54-60000,846588662715293,846595174194496,6511.479
ss-55-60000,846592362710323,846595174195126,2811.485
ss-57-60000,846591512718240,846595174195796,3661.478
ss-58-60000,846591112692224,846595174870878,4062.179
ss-59-60000,846591712737138,846595174871688,3462.135
ss-6-60000,846588962707864,846595174872198,6212.164
ss-62-60000,846590662725027,846595174872558,4512.148
ss-63-60000,846592112761814,846595174873558,3062.112
ss-64-60000,846588412745524,846595174873958,6762.128
ss-68-60000,846589812710305,846595174874288,5362.164
ss-69-60000,846589212741183,846595174874578,5962.133
ss-7-60000,846591862725244,846595174874938,3312.15
ss-70-60000,846592412693985,846595174875258,2762.181
ss-71-60000,846589312719027,846595174875628,5862.157
ss-72-60000,846589662742000,846595174875938,5512.134
ss-73-60000,846591462717118,846595174876608,3712.159
ss-74-60000,846591062730003,846595174876898,4112.147
ss-75-60000,846592862703633,846595174877188,2312.174
ss-76-60000,846591012708311,846595174877538,4162.169
ss-77-60000,846590412733358,846595174878268,4762.145
ss-79-60000,846589712746412,846595174878618,5462.132
ss-8-60000,846591312711922,846595174878928,3862.167
ss-80-60000,846588812725768,846595174879258,6362.153
ss-83-60000,846588162738505,846595174879568,7012.141
ss-84-60000,846592762699389,846595174879878,2412.18
ss-85-60000,846591612714154,846595174882988,3562.169
ss-87-60000,846589362738669,846595174883458,5812.145
ss-88-60000,846590962754939,846595174883828,4212.129
ss-89-60000,846591262707720,846595174884178,3912.176
ss-9-60000,846588212735567,846595174889698,6962.154
ss-90-60000,846592462706007,846595174890098,2712.184
ss-91-60000,846591562726902,846595174890808,3612.164
ss-93-60000,846591362720124,846595174891178,3812.171
ss-96-60000,846590562701913,846595174891518,4612.19
ss-97-60000,846590812749393,846595174894218,4362.145
ss-98-60000,846591912740626,846595174894578,3262.154
ss-99-60000,846590112724466,846595174894938,5062.17
ss-0-120000,846592962731538,846595174895298,2212.164
ss-1-120000,846592812699571,846595174895618,2362.196
ss-10-120000,846592662698815,846595174895968,2512.197
ss-11-120000,846591162694806,846595174896278,4012.201
ss-12-120000,846589562709226,846595174896638,5612.187
ss-13-120000,846589412746440,846595174896978,5762.151
ss-14-120000,846591812726692,846595174897598,3362.171
ss-15-120000,846590462715319,846595174897968,4712.183
ss-16-120000,846591962718128,846595174898288,3212.18
ss-17-120000,846592312740501,846595174898648,2862.158
ss-19-120000,846592712713577,846595174898988,2462.185
ss-2-120000,846591662714016,846595174899328,3512.185
ss-21-120000,846592162730996,846595175127239,3012.396
ss-23-120000,846590062722974,846595175128139,5112.405
ss-24-120000,846589512723764,846595175128559,5662.405
ss-28-120000,846589012714136,846595175128919,6162.415
ss-29-120000,846592612701053,846595175129279,2562.428
ss-31-120000,846592012758160,846595175129629,3162.371
ss-33-120000,846592912704055,846595175129979,2262.426
ss-34-120000,846591212738478,846595175130349,3962.392
ss-35-120000,846592262733589,846595175130669,2912.397
ss-38-120000,846590212731120,846595175131089,4962.4
ss-39-120000,846591412741016,846595175131749,3762.391
ss-4-120000,846588462756696,846595175132129,6712.375
ss-40-120000,846590912745037,846595175132469,4262.387
ss-41-120000,846588062639801,846595175132789,7112.493
ss-43-120000,846590312712904,846595175133119,4862.42
ss-45-120000,846592512712449,846595175133449,2662.421
ss-46-120000,846588312734540,846595175139939,6862.405
ss-48-120000,846592562692141,846595175140329,2612.448
ss-5-120000,846590712734749,846595175140679,4462.406
ss-50-120000,846592062757622,846595175140999,3112.383
ss-51-120000,846592212720508,846595175141309,2962.421
ss-53-120000,846593012705959,846595175141649,2162.436
ss-54-120000,846588662715293,846595175141979,6512.427
ss-55-120000,846592362710323,846595175142289,2812.432
ss-57-120000,846591512718240,846595175142639,3662.424
ss-58-120000,846591112692224,846595175142969,4062.451
ss-59-120000,846591712737138,846595175143449,3462.406
ss-6-120000,846588962707864,846595175143839,6212.436
ss-62-120000,846590662725027,846595175144179,4512.419
ss-63-120000,846592112761814,846595175144539,3062.383
