event_id,send_time_ns,receive_time_ns,latency_ms
tc-41-0,848795303761030,848800961948861,5658.188
tc-0-0,848800203022886,848800961953331,758.93
tc-33-0,848800152998921,848800961954801,808.956
tc-75-0,848800102998877,848800961956001,858.957
tc-1-0,848800053042252,848800961957671,908.915
tc-84-0,848800003017408,848800961958881,958.941
tc-29-0,848799853019204,848800961960081,1108.941
tc-48-0,848799803036099,848800961965451,1158.929
tc-45-0,848799752993585,848800961967411,1208.974
tc-90-0,848799703007690,848800961968651,1258.961
tc-70-0,848799653022125,848800961969321,1308.947
tc-35-0,848799503014461,848800961992921,1458.978
tc-51-0,848799453023977,848800961993701,1508.97
tc-50-0,848799303043513,848800961994471,1658.951
tc-31-0,848799253103699,848800961995201,1708.892
tc-16-0,848799203044584,848800961995841,1758.951
tc-98-0,848799153061030,848800961996501,1808.935
tc-14-0,848799053044320,848800961997381,1908.953
tc-21-0,848799403012052,848800961998221,1558.986
tc-2-0,848798903035017,848800962059091,2059.024
tc-39-0,848798653031833,848800962060031,2309.028
tc-93-0,848798603034629,848800962060791,2359.026
tc-89-0,848798502995439,848800962061531,2459.066
tc-34-0,848798452999664,848800962090561,2509.091
tc-76-0,848798253022837,848800962091561,2709.069
tc-88-0,848798202997472,848800962125551,2759.128
tc-40-0,848798152997907,848800962126361,2809.128
tc-97-0,848798053063528,848800962157102,2909.094
tc-85-0,848798853043202,848800962157822,2109.115
tc-5-0,848797953062259,848800962164772,3009.103
tc-62-0,848797903038234,848800962194322,3059.156
tc-96-0,848797803031925,848800962195032,3159.163
tc-15-0,848797703021206,848800962229312,3259.208
tc-77-0,848797653031761,848800962230732,3309.199
tc-57-0,848798753059723,848800962257062,2209.197
tc-43-0,848797553037152,848800962257842,3409.221
tc-10-0,848799902993488,848800962284082,1059.291
tc-23-0,848797303014960,848800962333232,3659.318
tc-38-0,848797453026554,848800962334382,3509.308
tc-58-0,848798352999715,848800962363362,2609.364
tc-59-0,848798952993851,848800962364122,2009.37
tc-99-0,848797353019904,848800962410862,3609.391
tc-63-0,848799353027348,848800962411542,1609.384
tc-79-0,848796953012828,848800962412142,4009.399
tc-91-0,848798803037097,848800962424412,2159.387
tc-12-0,848796803170925,848800962425052,4159.254
tc-24-0,848796752998770,848800962425632,4209.427
tc-13-0,848796653019580,848800962466012,4309.446
tc-87-0,848796603041846,848800962466652,4359.425
tc-73-0,848798703022518,848800962500303,2259.478
tc-69-0,848796453012442,848800962500823,4509.488
tc-53-0,848800253015721,848800962506103,709.49
tc-17-0,848799552992646,848800962533293,1409.541
tc-71-0,848796553016121,848800962534103,4409.518
tc-6-0,848796203020749,848800962534763,4759.514
tc-74-0,848798303015821,848800962586513,2659.571
tc-80-0,848796053057466,848800962587103,4909.53
tc-28-0,848796253023854,848800962587703,4709.564
tc-72-0,848796903021133,848800962593383,4059.572
tc-54-0,848795903044872,848800962593963,5059.549
tc-11-0,848798403022280,848800962646083,2559.624
tc-8-0,848798553040154,848800962647663,2409.608
tc-55-0,848799603009591,848800962648493,1359.639
tc-4-0,848795703055384,848800962747433,5259.692
tc-64-0,848795654076803,848800962748623,5308.672
tc-7-0,848799103013675,848800962750403,1859.737
tc-46-0,848795553008840,848800962751353,5409.743
tc-68-0,848797053026257,848800962772073,3909.746
tc-9-0,848795453026791,848800962773013,5509.746
tc-83-0,848795402998617,848800962810103,5559.811
tc-19-0,848799953040463,848800962810973,1009.771
