event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
e-50,1784168105043.9458,1784168105946,1784168106028.0,1784168106912.953,902.054,82.0,884.953,1869.007
e-51,1784168105093.9453,1784168105946,1784168106028.0,1784168106912.9534,852.055,82.0,884.953,1819.008
e-52,1784168105143.986,1784168105946,1784168106029.0,1784168106912.9536,802.014,83.0,883.954,1768.968
e-53,1784168105193.9658,1784168105946,1784168106029.0,1784168106912.9553,752.034,83.0,883.955,1718.99
e-54,1784168105243.9692,1784168105946,1784168106029.0,1784168106912.9558,702.031,83.0,883.956,1668.987
e-55,1784168105293.9536,1784168105946,1784168106029.0,1784168106912.9563,652.046,83.0,883.956,1619.003
e-56,1784168105343.9243,1784168105946,1784168106045.0,1784168106912.9568,602.076,99.0,867.957,1569.032
e-57,1784168105393.941,1784168105946,1784168106045.0,1784168106912.973,552.059,99.0,867.973,1519.032
e-58,1784168105443.94,1784168105946,1784168106045.0,1784168106912.986,502.06,99.0,867.986,1469.046
e-59,1784168105493.9387,1784168105946,1784168106046.0,1784168106912.9868,452.061,100.0,866.987,1419.048
e-60,1784168105543.9504,1784168105946,1784168106046.0,1784168106913.003,402.05,100.0,867.003,1369.052
e-61,1784168105593.9314,1784168105946,1784168106046.0,1784168106913.0034,352.069,100.0,867.003,1319.072
e-62,1784168105643.9626,1784168105946,1784168106046.0,1784168106913.0305,302.037,100.0,867.031,1269.068
e-63,1784168105693.9587,1784168105946,1784168106046.0,1784168106913.1545,252.041,100.0,867.155,1219.196
e-64,1784168105743.9482,1784168105946,1784168106046.0,1784168106913.1555,202.052,100.0,867.156,1169.207
e-65,1784168105793.961,1784168105946,1784168106046.0,1784168106913.1565,152.039,100.0,867.156,1119.196
e-66,1784168105843.9614,1784168105946,1784168106046.0,1784168106913.1572,102.039,100.0,867.157,1069.196
e-67,1784168105893.942,1784168105946,1784168106047.0,1784168106913.158,52.058,101.0,866.158,1019.216
e-68,1784168105943.9653,1784168105946,1784168106047.0,1784168106913.2168,2.035,101.0,866.217,969.251
e-69,1784168105993.9458,1784168106997,1784168107001.0,1784168107912.4053,1003.054,4.0,911.405,1918.459
e-70,1784168106043.9773,1784168106997,1784168107002.0,1784168107912.4082,953.023,5.0,910.408,1868.431
e-71,1784168106093.9453,1784168106997,1784168107002.0,1784168107912.4092,903.055,5.0,910.409,1818.464
e-72,1784168106143.9514,1784168106997,1784168107002.0,1784168107912.4104,853.049,5.0,910.41,1768.459
e-73,1784168106193.9502,1784168106997,1784168107002.0,1784168107912.411,803.05,5.0,910.411,1718.461
e-74,1784168106243.9448,1784168106997,1784168107002.0,1784168107912.4114,753.055,5.0,910.411,1668.467
e-75,1784168106293.9448,1784168106997,1784168107002.0,1784168107912.4119,703.055,5.0,910.412,1618.467
e-76,1784168106343.9717,1784168106997,1784168107002.0,1784168107912.4124,653.028,5.0,910.412,1568.441
