event_id,send_time_ns,receive_time_ns,latency_ms
join-l-0-r-0,849986150127449,849988688357771,2538.23
join-l-75-r-1,849986249222159,849988688361121,2439.139
join-l-76-r-1,849986249222159,849988688361811,2439.14
join-l-1-r-1,849986249222159,849988688366461,2439.144
join-l-2-r-2,849986349217572,849988688367071,2339.149
join-l-84-r-2,849986349217572,849988688469861,2339.252
join-l-3-r-3,849986449246395,849988688473531,2239.227
join-l-4-r-4,849986549268038,849988688479411,2139.211
join-l-52-r-4,849986549268038,849988688481221,2139.213
join-l-5-r-5,849986649263331,849988688483001,2039.22
join-l-6-r-6,849986749238584,849988688483941,1939.245
join-l-58-r-6,849986749238584,849988688484901,1939.246
join-l-7-r-7,849986849248777,849988688485891,1839.237
join-l-8-r-8,849986949244540,849988688501841,1739.257
join-l-22-r-9,849987049256223,849988688502961,1639.247
join-l-9-r-9,849987049256223,849988688503831,1639.248
join-l-10-r-10,849987149241765,849988688504611,1539.263
join-l-11-r-11,849987249221078,849988688505721,1439.285
join-l-19-r-11,849987249221078,849988688506561,1439.285
join-l-41-r-11,849987249221078,849988688650982,1439.43
join-l-12-r-12,849987349225931,849988688653172,1339.427
join-l-17-r-12,849987349225931,849988688654082,1339.428
join-l-72-r-13,849987449237054,849988688654922,1239.418
join-l-13-r-13,849987449237054,849988688655852,1239.419
join-l-14-r-14,849987549242587,849988688656922,1139.414
join-l-15-r-15,849987649259010,849988688658832,1039.4
join-l-91-r-16,849987749267663,849988688713592,939.446
join-l-16-r-16,849987749267663,849988688714742,939.447
join-l-12-r-17,849987849225706,849988688715652,839.49
join-l-17-r-17,849987849225706,849988688773102,839.547
join-l-18-r-18,849987949218269,849988688773992,739.556
join-l-74-r-18,849987949218269,849988688774542,739.556
join-l-11-r-19,849988049254822,849988688775032,639.52
join-l-19-r-19,849988049254822,849988688781602,639.527
join-l-41-r-19,849988049254822,849988688793532,639.539
join-l-78-r-20,849988149240595,849988688793852,539.553
join-l-20-r-20,849988149240595,849988688901822,539.661
join-l-21-r-21,849988249204878,849988688903492,439.699
join-l-22-r-22,849988349222421,849988688904422,339.682
join-l-9-r-22,849988349222421,849988688905272,339.683
join-l-23-r-23,849988449256844,849989484959885,1035.703
join-l-95-r-23,849988449256844,849989484964215,1035.707
join-l-24-r-24,849988549235137,849989484965595,935.73
join-l-39-r-25,849988649243130,849989484966915,835.724
join-l-25-r-25,849988649243130,849989484967655,835.725
join-l-26-r-26,849988749220713,849989484968345,735.748
join-l-54-r-27,849988849264776,849989484968955,635.704
