event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
tc-72-0,1784302736928.3855,1784302737799,1784302741512.0,1784302741560.7556,870.615,3713.0,48.756,4632.37
tc-73-0,1784302738728.388,1784302738830,1784302741512.0,1784302741560.756,101.612,2682.0,48.756,2832.368
tc-74-0,1784302738328.3792,1784302738830,1784302741512.0,1784302741560.7563,501.621,2682.0,48.756,3232.377
tc-75-0,1784302740128.3804,1784302740332,1784302741512.0,1784302741560.7568,203.62,1180.0,48.757,1432.376
tc-76-0,1784302738278.3813,1784302738830,1784302741513.0,1784302741560.757,551.619,2683.0,47.757,3282.376
tc-77-0,1784302737678.385,1784302737799,1784302741513.0,1784302741560.7578,120.615,3714.0,47.758,3882.373
tc-79-0,1784302736978.3904,1784302737799,1784302741513.0,1784302741560.758,820.61,3714.0,47.758,4582.368
tc-8-0,1784302738578.3845,1784302738830,1784302741513.0,1784302741560.7583,251.615,2683.0,47.758,2982.374
tc-80-0,1784302736078.4202,1784302737799,1784302741513.0,1784302741560.7585,1720.58,3714.0,47.759,5482.338
tc-83-0,1784302735428.5647,1784302737799,1784302741513.0,1784302741560.759,2370.435,3714.0,47.759,6132.194
tc-84-0,1784302740028.384,1784302740332,1784302741513.0,1784302741560.7593,303.616,1181.0,47.759,1532.375
tc-85-0,1784302738878.3794,1784302739881,1784302741513.0,1784302741560.7595,1002.621,1632.0,47.76,2682.38
tc-87-0,1784302736628.398,1784302737799,1784302741513.0,1784302741560.7598,1170.602,3714.0,47.76,4932.362
tc-88-0,1784302738228.4075,1784302738830,1784302741513.0,1784302741560.7603,601.593,2683.0,47.76,3332.353
tc-89-0,1784302738528.3804,1784302738830,1784302741513.0,1784302741560.7632,301.62,2683.0,47.763,3032.383
tc-9-0,1784302735478.4033,1784302737799,1784302741513.0,1784302741560.7637,2320.597,3714.0,47.764,6082.36
tc-90-0,1784302739728.3828,1784302739881,1784302741514.0,1784302741560.764,152.617,1633.0,46.764,1832.381
tc-91-0,1784302738828.384,1784302738830,1784302741514.0,1784302741560.765,1.616,2684.0,46.765,2732.381
tc-93-0,1784302738628.3792,1784302738830,1784302741514.0,1784302741560.7651,201.621,2684.0,46.765,2932.386
tc-96-0,1784302737828.38,1784302738830,1784302741514.0,1784302741560.7656,1001.62,2684.0,46.766,3732.386
tc-97-0,1784302738078.395,1784302738830,1784302741514.0,1784302741560.7659,751.605,2684.0,46.766,3482.371
tc-98-0,1784302739178.397,1784302739881,1784302741514.0,1784302741560.766,702.603,1633.0,46.766,2382.369
tc-99-0,1784302737378.3987,1784302737799,1784302741514.0,1784302741560.7688,420.601,3715.0,46.769,4182.37
