event_id,send_time_ns,receive_time_ns,latency_ms
join-l-0-r-0,847091843620215,847095988869513,4145.249
join-l-1-r-1,847091892745951,847095988879583,4096.134
join-l-75-r-1,847091892745951,847095988881343,4096.135
join-l-76-r-1,847091892745951,847095988882883,4096.137
join-l-2-r-2,847091942735627,847095988884003,4046.148
join-l-84-r-2,847091942735627,847095988885343,4046.15
join-l-3-r-3,847091992748982,847095988886133,3996.137
join-l-4-r-4,847092042740768,847095988905943,3946.165
join-l-52-r-4,847092042740768,847095988907013,3946.166
join-l-5-r-5,847092092734603,847095988908073,3896.173
join-l-6-r-6,847092142721619,847095988908623,3846.187
join-l-58-r-6,847092142721619,847095988909203,3846.188
join-l-7-r-7,847092192726744,847095988909683,3796.183
join-l-8-r-8,847092242722729,847095988910173,3746.187
join-l-9-r-9,847092292736245,847095988910593,3696.174
join-l-22-r-9,847092292736245,847095988911133,3696.175
join-l-10-r-10,847092342741360,847095988916343,3646.175
join-l-11-r-11,847092392749566,847095988990023,3596.24
join-l-19-r-11,847092392749566,847095988991903,3596.242
join-l-41-r-11,847092392749566,847095988992753,3596.243
join-l-12-r-12,847092442764881,847095989048313,3546.283
join-l-17-r-12,847092442764881,847095989049153,3546.284
join-l-13-r-13,847092492774756,847095989049893,3496.275
join-l-72-r-13,847092492774756,847095989050663,3496.276
join-l-14-r-14,847092542766952,847095989068563,3446.302
join-l-15-r-15,847092592753698,847095989070123,3396.316
join-l-16-r-16,847092642758474,847095989075403,3346.317
join-l-91-r-16,847092642758474,847095989113623,3346.355
join-l-12-r-17,847092692741360,847095989114573,3296.373
join-l-17-r-17,847092692741360,847095989142893,3296.402
join-l-18-r-18,847092742755345,847095989143673,3246.388
join-l-74-r-18,847092742755345,847095989149803,3246.394
join-l-11-r-19,847092792749831,847095989195022,3196.445
join-l-19-r-19,847092792749831,847095989195912,3196.446
join-l-41-r-19,847092792749831,847095989247882,3196.498
join-l-20-r-20,847092842755117,847095989249942,3146.495
join-l-78-r-20,847092842755117,847095989308312,3146.553
join-l-21-r-21,847092892739233,847095989309602,3096.57
join-l-9-r-22,847092942733149,847095989318452,3046.585
join-l-22-r-22,847092942733149,847095989319412,3046.586
join-l-23-r-23,847092992787305,847095989328182,2996.541
join-l-95-r-23,847092992787305,847095989375422,2996.588
join-l-24-r-24,847093042737960,847095989400922,2946.663
join-l-25-r-25,847093092741606,847095989401852,2896.66
join-l-39-r-25,847093092741606,847095989408612,2896.667
join-l-26-r-26,847093142761422,847095989439642,2846.678
join-l-27-r-27,847093192754928,847095989457632,2796.703
join-l-54-r-27,847093192754928,847095989489112,2796.734
join-l-28-r-28,847093242753784,847095989527562,2746.774
join-l-29-r-29,847093292777530,847095989528482,2696.751
join-l-30-r-30,847093342747385,847095989591252,2646.844
join-l-96-r-30,847093342747385,847095989592252,2646.845
join-l-31-r-31,847093392744141,847095989593052,2596.849
join-l-80-r-31,847093392744141,847095989619022,2596.875
join-l-92-r-31,847093392744141,847095989625702,2596.882
join-l-32-r-32,847093442738227,847095989631232,2546.893
join-l-53-r-32,847093442738227,847095989665892,2546.928
join-l-66-r-32,847093442738227,847095989691332,2546.953
join-l-33-r-33,847093492741583,847095989705402,2496.964
join-l-34-r-34,847093542740419,847095989731582,2446.991
join-l-35-r-35,847093592745535,847095989732442,2396.987
join-l-62-r-35,847093592745535,847095989798562,2397.053
join-l-63-r-35,847093592745535,847095989800022,2397.054
join-l-82-r-35,847093592745535,847095989875552,2397.13
join-l-36-r-36,847093642770991,847095989881612,2347.111
join-l-67-r-36,847093642770991,847095989911902,2347.141
join-l-37-r-37,847093692758167,847095990173231,2297.415
join-l-44-r-37,847093692758167,847095990175461,2297.417
join-l-38-r-38,847093742753514,847095990176641,2247.423
join-l-25-r-39,847093792755220,847095990189231,2197.434
join-l-39-r-39,847093792755220,847095990190401,2197.435
join-l-40-r-40,847093842717845,847095990205711,2147.488
join-l-49-r-40,847093842717845,847095990206831,2147.489
join-l-87-r-40,847093842717845,847095990207861,2147.49
join-l-11-r-41,847093892738432,847095990208551,2097.47
join-l-19-r-41,847093892738432,847095990209221,2097.471
join-l-41-r-41,847093892738432,847095990209741,2097.471
join-l-42-r-42,847093942712789,847095990211141,2047.498
join-l-43-r-43,847093992717305,847095990211741,1997.494
join-l-37-r-44,847094042743691,847095990223291,1947.48
join-l-44-r-44,847094042743691,847095990258981,1947.515
join-l-45-r-45,847094092726837,847095990259641,1897.533
join-l-46-r-46,847094142793903,847097015975719,2873.182
join-l-47-r-47,847094192725150,847097015979059,2823.254
join-l-56-r-47,847094192725150,847097015980479,2823.255
join-l-48-r-48,847094242710576,847097016073699,2773.363
join-l-40-r-49,847094292726772,847097016074639,2723.348
join-l-49-r-49,847094292726772,847097016075429,2723.349
join-l-87-r-49,847094292726772,847097016076119,2723.349
join-l-50-r-50,847094342738548,847097016076799,2673.338
join-l-51-r-51,847094392728505,847097016089938,2623.361
join-l-68-r-51,847094392728505,847097016090718,2623.362
join-l-85-r-51,847094392728505,847097016091588,2623.363
join-l-4-r-52,847094442725581,847097016094628,2573.369
join-l-52-r-52,847094442725581,847097016095468,2573.37
join-l-32-r-53,847094492725687,847097016516048,2523.79
join-l-53-r-53,847094492725687,847097016516788,2523.791
join-l-66-r-53,847094492725687,847097016517068,2523.791
join-l-27-r-54,847094542753153,847097016517308,2473.764
join-l-54-r-54,847094542753153,847097016517558,2473.764
join-l-55-r-55,847094592733840,847097016517828,2423.784
join-l-47-r-56,847094642757447,847097016518058,2373.761
join-l-56-r-56,847094642757447,847097016518278,2373.761
join-l-57-r-57,847094692728103,847097016518498,2323.79
join-l-59-r-57,847094692728103,847097016518718,2323.791
join-l-6-r-58,847094742755760,847097016518958,2273.763
join-l-58-r-58,847094742755760,847097016519178,2273.763
join-l-57-r-59,847094792732406,847097016519398,2223.787
join-l-59-r-59,847094792732406,847097016519618,2223.787
join-l-60-r-60,847094842781323,847097016520108,2173.739
join-l-61-r-61,847094892774870,847097016520378,2123.746
join-l-35-r-62,847094942749826,847097016528058,2073.778
join-l-62-r-62,847094942749826,847097016528298,2073.778
join-l-63-r-62,847094942749826,847097016528518,2073.779
join-l-82-r-62,847094942749826,847097016528738,2073.779
join-l-35-r-63,847094992775103,847097016528958,2023.754
join-l-62-r-63,847094992775103,847097016529178,2023.754
join-l-63-r-63,847094992775103,847097016529398,2023.754
join-l-82-r-63,847094992775103,847097016529618,2023.755
join-l-64-r-64,847095042739060,847097016529838,1973.791
join-l-65-r-65,847095092734416,847097016530088,1923.796
join-l-32-r-66,847095142730993,847097016530308,1873.799
join-l-53-r-66,847095142730993,847097016530528,1873.8
join-l-66-r-66,847095142730993,847097016530768,1873.8
join-l-36-r-67,847095192699809,847098068699746,2876.0
join-l-67-r-67,847095192699809,847098068701896,2876.002
join-l-51-r-68,847095242736226,847098068702536,2825.966
join-l-68-r-68,847095242736226,847098068703566,2825.967
join-l-85-r-68,847095242736226,847098068704026,2825.968
join-l-69-r-69,847095292733653,847098068705846,2775.972
join-l-70-r-70,847095342729899,847098068706566,2725.977
join-l-71-r-71,847095392736886,847098068707386,2675.97
join-l-13-r-72,847095442727442,847098068721216,2625.994
join-l-72-r-72,847095442727442,847098068737346,2626.01
join-l-73-r-73,847095492728299,847098068738166,2576.01
join-l-18-r-74,847095542729266,847098068738826,2526.01
join-l-74-r-74,847095542729266,847098068739456,2526.01
join-l-1-r-75,847095592749353,847098068740266,2475.991
join-l-75-r-75,847095592749353,847098068740906,2475.992
join-l-76-r-75,847095592749353,847098068748666,2475.999
join-l-1-r-76,847095642751650,847098068749226,2425.998
join-l-75-r-76,847095642751650,847098068790156,2426.039
join-l-76-r-76,847095642751650,847098068790996,2426.039
join-l-77-r-77,847095692735407,847098068791816,2376.056
join-l-86-r-77,847095692735407,847098068820616,2376.085
join-l-20-r-78,847095742746774,847098068821436,2326.075
join-l-78-r-78,847095742746774,847098068822106,2326.075
join-l-79-r-79,847095792736981,847098068828786,2276.092
join-l-31-r-80,847095842733798,847098068829506,2226.096
join-l-80-r-80,847095842733798,847098068850716,2226.117
join-l-92-r-80,847095842733798,847098068867196,2226.133
join-l-81-r-81,847095892745415,847098068867936,2176.123
join-l-35-r-82,847095942732732,847098068868606,2126.136
join-l-62-r-82,847095942732732,847098068902336,2126.17
join-l-63-r-82,847095942732732,847098068909336,2126.177
join-l-82-r-82,847095942732732,847098068910106,2126.177
join-l-83-r-83,847095992748329,847098068933156,2076.185
join-l-2-r-84,847096042775846,847098068934006,2026.158
join-l-84-r-84,847096042775846,847098068940186,2026.164
join-l-51-r-85,847096092771533,847098068959135,1976.188
join-l-68-r-85,847096092771533,847098068976875,1976.205
join-l-85-r-85,847096092771533,847098068977365,1976.206
join-l-77-r-86,847096142809370,847098068991605,1926.182
join-l-86-r-86,847096142809370,847098068992035,1926.183
join-l-40-r-87,847096192717457,847098069031815,1876.314
join-l-49-r-87,847096192717457,847098069032365,1876.315
join-l-87-r-87,847096192717457,847098069037005,1876.32
join-l-88-r-88,847096242735384,847099087331298,2844.596
join-l-89-r-89,847096292727271,847099087334278,2794.607
join-l-90-r-90,847096342726158,847099087335238,2744.609
join-l-93-r-90,847096342726158,847099087335708,2744.61
join-l-16-r-91,847096392721865,847099087336138,2694.614
join-l-91-r-91,847096392721865,847099087336568,2694.615
join-l-31-r-92,847096442726322,847099087338388,2644.612
join-l-80-r-92,847096442726322,847099087338848,2644.613
join-l-92-r-92,847096442726322,847099087351978,2644.626
join-l-90-r-93,847096492720499,847099087356008,2594.636
join-l-93-r-93,847096492720499,847099087356718,2594.636
join-l-94-r-94,847096542730986,847099087375987,2544.645
join-l-23-r-95,847096592733374,847099087376527,2494.643
join-l-95-r-95,847096592733374,847099087376957,2494.644
join-l-30-r-96,847096642726001,847099087377427,2444.651
join-l-96-r-96,847096642726001,847099087377867,2444.652
join-l-97-r-97,847096692726739,847099087378297,2394.652
join-l-98-r-98,847096742730036,847099087378747,2344.649
join-l-99-r-99,847096792725514,847099087383647,2294.658
