event_id,send_time_ns,receive_time_ns,latency_ms
tc-41-0,848748964699828,848752615921713,3651.222
tc-0-0,848751413899034,848752615925573,1202.027
tc-33-0,848751388888882,848752615927004,1227.038
tc-75-0,848751363897110,848752615928124,1252.031
tc-1-0,848751338887368,848752615929634,1277.042
tc-84-0,848751313893687,848752615930904,1302.037
tc-29-0,848751238900721,848752615931954,1377.031
tc-48-0,848751213889789,848752615937844,1402.048
tc-45-0,848751188889587,848752615939184,1427.05
tc-90-0,848751163891375,848752615940444,1452.049
tc-70-0,848751138909673,848752615941154,1477.031
tc-35-0,848751063890327,848752615941864,1552.052
tc-51-0,848751038904545,848752615962534,1577.058
tc-50-0,848750963891749,848752615963344,1652.072
tc-31-0,848750938887567,848752615964044,1677.076
tc-16-0,848750913892176,848752615964714,1702.073
tc-98-0,848750888888874,848752615965374,1727.076
tc-14-0,848750838891940,848752615966194,1777.074
tc-21-0,848751013892903,848752615966894,1602.074
tc-2-0,848750763895054,848752615967644,1852.073
tc-39-0,848750638892634,848752615979634,1977.087
tc-93-0,848750613886132,848752615980374,2002.094
tc-89-0,848750563898689,848752615981124,2052.082
tc-34-0,848750538916747,848752615989304,2077.073
tc-76-0,848750438941489,848752616052664,2177.111
tc-88-0,848750413909287,848752616065484,2202.156
tc-40-0,848750388917035,848752616106224,2227.189
tc-97-0,848750338926841,848752616107354,2277.181
tc-85-0,848750738887712,848752616108104,1877.22
tc-5-0,848750288930527,848752616195954,2327.265
tc-62-0,848750263899955,848752616197784,2352.298
tc-96-0,848750213912512,848752616198644,2402.286
tc-15-0,848750163916548,848752616199374,2452.283
tc-77-0,848750138903676,848752616200734,2477.297
tc-57-0,848750688889458,848752616228944,1927.339
tc-43-0,848750088897262,848752616229864,2527.333
tc-10-0,848751263898183,848752616285155,1352.387
tc-23-0,848749963913192,848752616286155,2652.373
tc-38-0,848750038903578,848752616286815,2577.383
tc-58-0,848750488929063,848752616318295,2127.389
tc-59-0,848750788892326,848752616319065,1827.427
tc-99-0,848749988902744,848752616394125,2627.491
tc-63-0,848750988887331,848752616395735,1627.508
tc-79-0,848749788935009,848752616408435,2827.473
tc-91-0,848750713889770,848752616409295,1902.52
tc-12-0,848749713924853,848752616410125,2902.485
tc-24-0,848749688939341,848752616416525,2927.477
tc-13-0,848749638901787,848752616448415,2977.547
tc-87-0,848749613943035,848752616483205,3002.54
tc-73-0,848750663885376,848752616484135,1952.599
tc-69-0,848749538916690,848752616518235,3077.602
tc-53-0,848751438904956,848752616529855,1177.625
tc-17-0,848751088891059,848752616537165,1527.646
tc-71-0,848749588927104,848752616558175,3027.631
tc-6-0,848749413928810,848752616559195,3202.63
tc-74-0,848750463925231,848752616599395,2152.674
tc-80-0,848749338933394,848752616600205,3277.667
tc-28-0,848749438924182,848752616707206,3177.783
tc-72-0,848749763901597,848752616708566,2852.807
tc-54-0,848749263939849,848752616709116,3352.769
tc-11-0,848750513934795,848752616709616,2102.775
tc-8-0,848750588929611,848752616710076,2027.78
tc-55-0,848751113891591,848752616710566,1502.819
tc-4-0,848749163899121,848752616846126,3452.947
tc-64-0,848749138918319,848752616848156,3477.93
tc-7-0,848750863889312,848752616869426,1752.98
tc-46-0,848749088919965,848752616870416,3527.95
tc-68-0,848749838893293,848752616974456,2778.081
tc-9-0,848749038909321,848752616975806,3578.066
tc-83-0,848749013926829,848752616976686,3603.05
tc-19-0,848751288907785,848752616977457,1328.07
