event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
e-51,1784302363763.6611,1784302364766,1784302364771.0,1784302365090.639,1002.339,5.0,319.639,1326.978
e-52,1784302363813.6804,1784302364766,1784302364772.0,1784302365090.642,952.32,6.0,318.642,1276.962
e-53,1784302363863.6807,1784302364766,1784302364772.0,1784302365090.6448,902.319,6.0,318.645,1226.964
e-54,1784302363913.6785,1784302364766,1784302364772.0,1784302365090.6458,852.322,6.0,318.646,1176.967
e-55,1784302363963.658,1784302364766,1784302364772.0,1784302365090.6465,802.342,6.0,318.646,1126.989
e-56,1784302364013.6716,1784302364766,1784302364773.0,1784302365090.6614,752.328,7.0,317.661,1076.99
e-57,1784302364063.6606,1784302364766,1784302364773.0,1784302365090.6624,702.339,7.0,317.662,1027.002
e-58,1784302364113.697,1784302364766,1784302364773.0,1784302365090.6633,652.303,7.0,317.663,976.966
e-59,1784302364163.6765,1784302364766,1784302364773.0,1784302365090.7285,602.323,7.0,317.729,927.052
e-60,1784302364213.6753,1784302364766,1784302364774.0,1784302365090.7295,552.325,8.0,316.729,877.054
e-61,1784302364263.693,1784302364766,1784302364774.0,1784302365090.73,502.307,8.0,316.73,827.037
e-62,1784302364313.6694,1784302364766,1784302364774.0,1784302365090.7302,452.331,8.0,316.73,777.061
e-63,1784302364363.646,1784302364766,1784302364775.0,1784302365090.7305,402.354,9.0,315.73,727.084
e-64,1784302364413.6936,1784302364766,1784302364775.0,1784302365090.731,352.306,9.0,315.731,677.037
e-65,1784302364463.7012,1784302364766,1784302364775.0,1784302365090.7317,302.299,9.0,315.732,627.031
e-66,1784302364513.65,1784302364766,1784302364775.0,1784302365090.7322,252.35,9.0,315.732,577.082
e-67,1784302364563.6365,1784302364766,1784302364775.0,1784302365090.7324,202.364,9.0,315.732,527.096
e-68,1784302364613.6406,1784302364766,1784302364776.0,1784302365090.7327,152.359,10.0,314.733,477.092
e-69,1784302364663.6443,1784302364766,1784302364776.0,1784302365090.7332,102.356,10.0,314.733,427.089
e-70,1784302364713.641,1784302364766,1784302364776.0,1784302365090.7334,52.359,10.0,314.733,377.092
e-71,1784302364763.6545,1784302364766,1784302364776.0,1784302365090.7336,2.345,10.0,314.734,327.079
e-72,1784302364813.6455,1784302365816,1784302365822.0,1784302366144.0994,1002.354,6.0,322.099,1330.454
e-73,1784302364863.638,1784302365816,1784302365822.0,1784302366144.102,952.362,6.0,322.102,1280.464
e-74,1784302364913.6462,1784302365816,1784302365822.0,1784302366144.1035,902.354,6.0,322.104,1230.457
e-75,1784302364963.6406,1784302365816,1784302365822.0,1784302366144.1047,852.359,6.0,322.105,1180.464
e-76,1784302365013.6375,1784302365816,1784302365823.0,1784302366144.1055,802.363,7.0,321.105,1130.468
e-77,1784302365063.6301,1784302365816,1784302365823.0,1784302366144.1233,752.37,7.0,321.123,1080.493
e-78,1784302365113.6365,1784302365816,1784302365823.0,1784302366144.1243,702.364,7.0,321.124,1030.488
e-79,1784302365163.6414,1784302365816,1784302365823.0,1784302366144.125,652.359,7.0,321.125,980.484
e-80,1784302365213.6423,1784302365816,1784302365823.0,1784302366144.126,602.358,7.0,321.126,930.484
e-81,1784302365263.639,1784302365816,1784302365823.0,1784302366144.1272,552.361,7.0,321.127,880.488
e-82,1784302365313.639,1784302365816,1784302365824.0,1784302366144.128,502.361,8.0,320.128,830.489
e-83,1784302365363.6387,1784302365816,1784302365824.0,1784302366144.1287,452.361,8.0,320.129,780.49
e-84,1784302365413.643,1784302365816,1784302365824.0,1784302366144.13,402.357,8.0,320.13,730.487
e-85,1784302365463.6714,1784302365816,1784302365824.0,1784302366144.1309,352.329,8.0,320.131,680.459
e-86,1784302365513.6714,1784302365816,1784302365824.0,1784302366144.1318,302.329,8.0,320.132,630.46
e-87,1784302365563.6377,1784302365816,1784302365825.0,1784302366144.1328,252.362,9.0,319.133,580.495
e-88,1784302365613.6519,1784302365816,1784302365825.0,1784302366144.1338,202.348,9.0,319.134,530.482
e-89,1784302365663.6409,1784302365816,1784302365825.0,1784302366144.1345,152.359,9.0,319.135,480.494
e-90,1784302365713.6414,1784302365816,1784302365825.0,1784302366144.1357,102.359,9.0,319.136,430.494
e-91,1784302365763.6326,1784302365816,1784302365825.0,1784302366144.1365,52.367,9.0,319.136,380.504
e-92,1784302365813.6335,1784302365816,1784302365825.0,1784302366144.1375,2.366,9.0,319.137,330.504
e-93,1784302365863.6492,1784302366865,1784302366869.0,1784302367187.426,1001.351,4.0,318.426,1323.777
e-94,1784302365913.636,1784302366865,1784302366869.0,1784302367187.429,951.364,4.0,318.429,1273.793
e-95,1784302365963.637,1784302366865,1784302366869.0,1784302367187.4307,901.363,4.0,318.431,1223.794
e-96,1784302366013.6833,1784302366865,1784302366869.0,1784302367187.4314,851.317,4.0,318.431,1173.748
e-97,1784302366063.642,1784302366865,1784302366870.0,1784302367187.4321,801.358,5.0,317.432,1123.79
e-98,1784302366113.6614,1784302366865,1784302366870.0,1784302367187.4465,751.339,5.0,317.447,1073.785
e-99,1784302366163.6821,1784302366865,1784302366870.0,1784302367187.4475,701.318,5.0,317.448,1023.765
e-100,1784302366213.6843,1784302366865,1784302366870.0,1784302367187.4482,651.316,5.0,317.448,973.764
e-101,1784302366263.6802,1784302366865,1784302366870.0,1784302367187.449,601.32,5.0,317.449,923.769
e-102,1784302366313.6765,1784302366865,1784302366870.0,1784302367187.4495,551.323,5.0,317.449,873.773
e-103,1784302366363.6792,1784302366865,1784302366871.0,1784302367187.4502,501.321,6.0,316.45,823.771
e-104,1784302366413.6213,1784302366865,1784302366871.0,1784302367187.451,451.379,6.0,316.451,773.83
e-105,1784302366463.6902,1784302366865,1784302366871.0,1784302367187.457,401.31,6.0,316.457,723.767
e-106,1784302366513.6853,1784302366865,1784302366871.0,1784302367187.4578,351.315,6.0,316.458,673.772
e-107,1784302366563.6348,1784302366865,1784302366871.0,1784302367187.4585,301.365,6.0,316.458,623.824
e-108,1784302366613.6501,1784302366865,1784302366872.0,1784302367187.459,251.35,7.0,315.459,573.809
e-109,1784302366663.6626,1784302366865,1784302366872.0,1784302367187.461,201.337,7.0,315.461,523.798
e-110,1784302366713.6482,1784302366865,1784302366872.0,1784302367187.4617,151.352,7.0,315.462,473.813
e-111,1784302366763.6392,1784302366865,1784302366872.0,1784302367187.4624,101.361,7.0,315.462,423.823
e-112,1784302366813.6477,1784302366865,1784302366872.0,1784302367187.463,51.352,7.0,315.463,373.815
e-113,1784302366863.6594,1784302367866,1784302367869.0,1784302368291.0996,1002.341,3.0,422.1,1427.44
e-114,1784302366913.6362,1784302367866,1784302367870.0,1784302368291.1052,952.364,4.0,421.105,1377.469
e-115,1784302366963.6328,1784302367866,1784302367870.0,1784302368291.1067,902.367,4.0,421.107,1327.474
e-116,1784302367013.6348,1784302367866,1784302367870.0,1784302368291.1074,852.365,4.0,421.107,1277.473
e-117,1784302367063.6375,1784302367866,1784302367870.0,1784302368291.108,802.363,4.0,421.108,1227.47
e-118,1784302367113.6326,1784302367866,1784302367871.0,1784302368291.1084,752.367,5.0,420.108,1177.476
