timestamp_ms,topic,lag
1784623961769,bench-w3-latency-input,101
1784623968834,bench-w3-latency-input,101
1784623968834,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,203
1784623975823,bench-w3-latency-input,101
1784623975823,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,220
1784623982781,bench-w3-latency-input,101
1784623982781,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,102
1784623989627,bench-w3-latency-input,0
1784623989627,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,102
1784623996626,bench-w3-latency-input,101
1784623996626,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,203
1784624003533,bench-w3-latency-input,101
1784624003533,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,203
1784624010422,bench-w3-latency-input,0
1784624010422,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,102
1784624017338,bench-w3-latency-input,101
1784624017338,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,203
1784624024144,bench-w3-latency-input,0
1784624024144,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624031108,bench-w3-latency-input,0
1784624031108,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624038026,bench-w3-latency-input,0
1784624038026,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624044935,bench-w3-latency-input,0
1784624044935,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624051809,bench-w3-latency-input,0
1784624051809,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624058723,bench-w3-latency-input,0
1784624058723,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624065532,bench-w3-latency-input,0
1784624065532,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624072353,bench-w3-latency-input,0
1784624072353,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624079212,bench-w3-latency-input,0
1784624079212,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624086000,bench-w3-latency-input,0
1784624086000,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624092853,bench-w3-latency-input,0
1784624092853,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624099730,bench-w3-latency-input,0
1784624099730,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624106551,bench-w3-latency-input,0
1784624106551,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624113441,bench-w3-latency-input,0
1784624113441,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624120292,bench-w3-latency-input,0
1784624120292,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624127120,bench-w3-latency-input,0
1784624127120,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624134030,bench-w3-latency-input,0
1784624134030,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624140925,bench-w3-latency-input,0
1784624140925,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624147827,bench-w3-latency-input,0
1784624147827,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624154748,bench-w3-latency-input,0
1784624154748,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624161633,bench-w3-latency-input,0
1784624161633,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
1784624168556,bench-w3-latency-input,0
1784624168556,stream-state-bench-w3-latency-tumbling_count-tuning-commit-1000_trial3-tumbling-count-store-repartition,0
