timestamp_ms,topic,lag
1784311423669,bench-w4-latency-input,101
1784311430363,bench-w4-latency-input,100
1784311437094,bench-w4-latency-input,101
1784311443857,bench-w4-latency-input,101
1784311450603,bench-w4-latency-input,100
1784311457366,bench-w4-latency-input,101
1784311464141,bench-w4-latency-input,101
1784311470845,bench-w4-latency-input,101
1784311477569,bench-w4-latency-input,101
1784311484297,bench-w4-latency-input,202
1784311491048,bench-w4-latency-input,101
1784311497821,bench-w4-latency-input,101
1784311504539,bench-w4-latency-input,101
1784311511265,bench-w4-latency-input,101
1784311517950,bench-w4-latency-input,101
1784311524785,bench-w4-latency-input,101
1784311531566,bench-w4-latency-input,101
1784311538324,bench-w4-latency-input,101
1784311545046,bench-w4-latency-input,101
1784311551737,bench-w4-latency-input,101
1784311558480,bench-w4-latency-input,101
1784311565237,bench-w4-latency-input,101
1784311571955,bench-w4-latency-input,101
1784311578747,bench-w4-latency-input,101
1784311585538,bench-w4-latency-input,101
1784311592267,bench-w4-latency-input,101
1784311599004,bench-w4-latency-input,101
1784311605762,bench-w4-latency-input,101
1784311612593,bench-w4-latency-input,101
1784311619333,bench-w4-latency-input,100
1784311626081,bench-w4-latency-input,101
1784311632785,bench-w4-latency-input,101
1784311639608,bench-w4-latency-input,101
1784311646335,bench-w4-latency-input,101
1784311653084,bench-w4-latency-input,101
1784311659868,bench-w4-latency-input,101
1784311666574,bench-w4-latency-input,101
1784311673377,bench-w4-latency-input,101
1784311680121,bench-w4-latency-input,101
1784311686849,bench-w4-latency-input,101
1784311693586,bench-w4-latency-input,101
1784311700259,bench-w4-latency-input,101
1784311707015,bench-w4-latency-input,101
1784311713774,bench-w4-latency-input,101
1784311720516,bench-w4-latency-input,101
1784311727279,bench-w4-latency-input,101
1784311733996,bench-w4-latency-input,101
1784311740726,bench-w4-latency-input,101
1784311747467,bench-w4-latency-input,101
1784311754244,bench-w4-latency-input,101
1784311761036,bench-w4-latency-input,101
1784311767814,bench-w4-latency-input,101
1784311774526,bench-w4-latency-input,101
1784311781252,bench-w4-latency-input,101
1784311787993,bench-w4-latency-input,101
1784311794755,bench-w4-latency-input,101
1784311801538,bench-w4-latency-input,101
1784311808373,bench-w4-latency-input,101
1784311815073,bench-w4-latency-input,101
1784311821807,bench-w4-latency-input,101
1784311828484,bench-w4-latency-input,100
1784311835240,bench-w4-latency-input,101
1784311842025,bench-w4-latency-input,101
1784311848801,bench-w4-latency-input,202
1784311855537,bench-w4-latency-input,101
1784311862246,bench-w4-latency-input,101
1784311868945,bench-w4-latency-input,101
1784311875735,bench-w4-latency-input,202
1784311882557,bench-w4-latency-input,101
1784311889316,bench-w4-latency-input,101
1784311896026,bench-w4-latency-input,101
1784311902802,bench-w4-latency-input,101
1784311909526,bench-w4-latency-input,101
1784311916266,bench-w4-latency-input,101
1784311923030,bench-w4-latency-input,101
1784311929759,bench-w4-latency-input,101
1784311936473,bench-w4-latency-input,101
1784311943194,bench-w4-latency-input,101
1784311949907,bench-w4-latency-input,101
1784311956667,bench-w4-latency-input,101
1784311963483,bench-w4-latency-input,101
1784311970255,bench-w4-latency-input,101
1784311977028,bench-w4-latency-input,101
1784311983730,bench-w4-latency-input,101
1784311990567,bench-w4-latency-input,101
1784311997300,bench-w4-latency-input,101
1784312004031,bench-w4-latency-input,101
1784312010714,bench-w4-latency-input,101
1784312017429,bench-w4-latency-input,101
1784312024157,bench-w4-latency-input,101
1784312030953,bench-w4-latency-input,101
1784312037660,bench-w4-latency-input,202
1784312044408,bench-w4-latency-input,101
1784312051144,bench-w4-latency-input,101
1784312057881,bench-w4-latency-input,101
1784312064597,bench-w4-latency-input,101
1784312071331,bench-w4-latency-input,101
1784312078135,bench-w4-latency-input,101
1784312084928,bench-w4-latency-input,101
1784312091698,bench-w4-latency-input,101
1784312098449,bench-w4-latency-input,101
1784312105200,bench-w4-latency-input,101
1784312111999,bench-w4-latency-input,101
1784312118800,bench-w4-latency-input,101
1784312125529,bench-w4-latency-input,101
1784312132237,bench-w4-latency-input,101
1784312138975,bench-w4-latency-input,101
1784312145791,bench-w4-latency-input,101
1784312152597,bench-w4-latency-input,101
1784312159299,bench-w4-latency-input,101
1784312166004,bench-w4-latency-input,101
1784312172721,bench-w4-latency-input,101
1784312179466,bench-w4-latency-input,101
1784312186240,bench-w4-latency-input,101
1784312193075,bench-w4-latency-input,100
1784312199778,bench-w4-latency-input,100
1784312206509,bench-w4-latency-input,101
1784312213212,bench-w4-latency-input,101
1784312219908,bench-w4-latency-input,101
1784312226613,bench-w4-latency-input,101
1784312233366,bench-w4-latency-input,101
1784312240147,bench-w4-latency-input,101
1784312246873,bench-w4-latency-input,101
1784312253576,bench-w4-latency-input,101
1784312260296,bench-w4-latency-input,101
1784312267026,bench-w4-latency-input,101
1784312273822,bench-w4-latency-input,101
1784312280623,bench-w4-latency-input,101
1784312287368,bench-w4-latency-input,101
1784312294065,bench-w4-latency-input,101
1784312300855,bench-w4-latency-input,101
1784312307636,bench-w4-latency-input,101
1784312314379,bench-w4-latency-input,101
1784312321120,bench-w4-latency-input,101
1784312327793,bench-w4-latency-input,101
1784312334535,bench-w4-latency-input,202
1784312341349,bench-w4-latency-input,101
1784312348146,bench-w4-latency-input,101
1784312354903,bench-w4-latency-input,101
1784312361599,bench-w4-latency-input,101
1784312368315,bench-w4-latency-input,101
1784312375081,bench-w4-latency-input,101
1784312381877,bench-w4-latency-input,101
1784312388692,bench-w4-latency-input,101
1784312395472,bench-w4-latency-input,101
1784312402200,bench-w4-latency-input,202
1784312408847,bench-w4-latency-input,101
1784312415576,bench-w4-latency-input,101
1784312422327,bench-w4-latency-input,101
1784312429109,bench-w4-latency-input,101
1784312435807,bench-w4-latency-input,101
1784312442508,bench-w4-latency-input,101
1784312449270,bench-w4-latency-input,100
1784312455986,bench-w4-latency-input,101
1784312462736,bench-w4-latency-input,101
1784312469523,bench-w4-latency-input,101
1784312476296,bench-w4-latency-input,101
1784312483008,bench-w4-latency-input,101
1784312489702,bench-w4-latency-input,101
1784312496429,bench-w4-latency-input,101
1784312503178,bench-w4-latency-input,202
1784312509948,bench-w4-latency-input,101
1784312516703,bench-w4-latency-input,101
1784312523418,bench-w4-latency-input,101
1784312530123,bench-w4-latency-input,101
1784312536830,bench-w4-latency-input,101
1784312543546,bench-w4-latency-input,101
1784312550346,bench-w4-latency-input,101
1784312557134,bench-w4-latency-input,101
1784312563923,bench-w4-latency-input,101
1784312570677,bench-w4-latency-input,101
1784312577431,bench-w4-latency-input,101
1784312584135,bench-w4-latency-input,101
1784312590938,bench-w4-latency-input,101
1784312597704,bench-w4-latency-input,101
1784312604437,bench-w4-latency-input,101
1784312611226,bench-w4-latency-input,101
1784312618015,bench-w4-latency-input,101
1784312624747,bench-w4-latency-input,101
1784312631469,bench-w4-latency-input,101
1784312638172,bench-w4-latency-input,101
1784312644935,bench-w4-latency-input,101
1784312651733,bench-w4-latency-input,101
1784312658490,bench-w4-latency-input,100
1784312665257,bench-w4-latency-input,101
1784312672011,bench-w4-latency-input,101
1784312678693,bench-w4-latency-input,101
1784312685434,bench-w4-latency-input,101
1784312692181,bench-w4-latency-input,101
1784312698951,bench-w4-latency-input,101
1784312705729,bench-w4-latency-input,101
1784312712427,bench-w4-latency-input,101
1784312719116,bench-w4-latency-input,101
1784312725862,bench-w4-latency-input,101
1784312732569,bench-w4-latency-input,101
1784312739322,bench-w4-latency-input,101
1784312746038,bench-w4-latency-input,100
1784312752849,bench-w4-latency-input,101
1784312759530,bench-w4-latency-input,101
1784312766213,bench-w4-latency-input,101
1784312772938,bench-w4-latency-input,101
1784312779670,bench-w4-latency-input,101
1784312786449,bench-w4-latency-input,101
1784312793285,bench-w4-latency-input,101
1784312800019,bench-w4-latency-input,100
1784312806701,bench-w4-latency-input,101
1784312813430,bench-w4-latency-input,101
1784312820139,bench-w4-latency-input,101
1784312826855,bench-w4-latency-input,101
1784312833635,bench-w4-latency-input,101
1784312840417,bench-w4-latency-input,101
1784312847228,bench-w4-latency-input,101
1784312853975,bench-w4-latency-input,101
1784312860715,bench-w4-latency-input,101
1784312867419,bench-w4-latency-input,101
1784312874150,bench-w4-latency-input,101
1784312880899,bench-w4-latency-input,101
1784312887683,bench-w4-latency-input,101
1784312894454,bench-w4-latency-input,101
1784312901219,bench-w4-latency-input,202
1784312908055,bench-w4-latency-input,101
1784312914818,bench-w4-latency-input,101
1784312921567,bench-w4-latency-input,101
1784312928271,bench-w4-latency-input,101
1784312935027,bench-w4-latency-input,101
1784312941764,bench-w4-latency-input,101
1784312948583,bench-w4-latency-input,101
1784312955367,bench-w4-latency-input,101
1784312962158,bench-w4-latency-input,101
1784312968918,bench-w4-latency-input,101
1784312975631,bench-w4-latency-input,101
1784312982373,bench-w4-latency-input,101
1784312989162,bench-w4-latency-input,101
1784312995932,bench-w4-latency-input,101
1784313002642,bench-w4-latency-input,202
1784313009421,bench-w4-latency-input,101
1784313016197,bench-w4-latency-input,202
1784313023021,bench-w4-latency-input,101
1784313029802,bench-w4-latency-input,101
1784313036506,bench-w4-latency-input,101
1784313043243,bench-w4-latency-input,101
1784313049977,bench-w4-latency-input,101
1784313056708,bench-w4-latency-input,101
1784313063441,bench-w4-latency-input,101
1784313070254,bench-w4-latency-input,101
1784313077035,bench-w4-latency-input,101
1784313083815,bench-w4-latency-input,101
1784313090545,bench-w4-latency-input,101
1784313097316,bench-w4-latency-input,101
1784313104152,bench-w4-latency-input,101
1784313110901,bench-w4-latency-input,101
1784313117680,bench-w4-latency-input,101
1784313124382,bench-w4-latency-input,101
1784313131111,bench-w4-latency-input,101
1784313137861,bench-w4-latency-input,101
1784313144660,bench-w4-latency-input,101
1784313151461,bench-w4-latency-input,100
1784313158210,bench-w4-latency-input,101
1784313164917,bench-w4-latency-input,101
1784313171646,bench-w4-latency-input,101
1784313178373,bench-w4-latency-input,101
1784313185249,bench-w4-latency-input,100
1784313192099,bench-w4-latency-input,101
1784313198894,bench-w4-latency-input,101
1784313205656,bench-w4-latency-input,101
1784313212413,bench-w4-latency-input,101
1784313219101,bench-w4-latency-input,191
1784313225890,bench-w4-latency-input,0
1784313232613,bench-w4-latency-input,0
1784313239348,bench-w4-latency-input,0
1784313246162,bench-w4-latency-input,0
1784313252931,bench-w4-latency-input,0
1784313259694,bench-w4-latency-input,0
1784313266476,bench-w4-latency-input,0
1784313273173,bench-w4-latency-input,0
1784313279962,bench-w4-latency-input,0
1784313286711,bench-w4-latency-input,0
1784313293462,bench-w4-latency-input,0
1784313300213,bench-w4-latency-input,0
1784313306929,bench-w4-latency-input,0
1784313313634,bench-w4-latency-input,0
1784313320346,bench-w4-latency-input,0
1784313327060,bench-w4-latency-input,0
1784313333824,bench-w4-latency-input,0
1784313340663,bench-w4-latency-input,0
1784313347355,bench-w4-latency-input,0
1784313354073,bench-w4-latency-input,0
1784313360761,bench-w4-latency-input,0
1784313367511,bench-w4-latency-input,0
1784313374249,bench-w4-latency-input,0
1784313381051,bench-w4-latency-input,0
1784313387889,bench-w4-latency-input,0
1784313394626,bench-w4-latency-input,0
1784313401375,bench-w4-latency-input,0
1784313408063,bench-w4-latency-input,0
1784313414760,bench-w4-latency-input,0
1784313421581,bench-w4-latency-input,0
1784313428295,bench-w4-latency-input,0
1784313435064,bench-w4-latency-input,0
1784313441732,bench-w4-latency-input,0
1784313448455,bench-w4-latency-input,0
1784313455217,bench-w4-latency-input,0
1784313461975,bench-w4-latency-input,0
1784313468723,bench-w4-latency-input,0
1784313475535,bench-w4-latency-input,0
1784313482248,bench-w4-latency-input,0
1784313488972,bench-w4-latency-input,0
1784313495711,bench-w4-latency-input,0
1784313502437,bench-w4-latency-input,0
1784313509286,bench-w4-latency-input,0
1784313516053,bench-w4-latency-input,0
1784313522839,bench-w4-latency-input,0
1784313529644,bench-w4-latency-input,0
1784313536341,bench-w4-latency-input,0
1784313543026,bench-w4-latency-input,0
1784313549707,bench-w4-latency-input,0
1784313556428,bench-w4-latency-input,0
1784313563170,bench-w4-latency-input,0
1784313569918,bench-w4-latency-input,0
