event_id,send_time_ns,receive_time_ns,latency_ms
ss-0-60000,849481616206766,849483052267740,1436.061
ss-1-60000,849481466228554,849483052270570,1586.042
ss-10-60000,849481316218343,849483052271670,1736.053
ss-11-60000,849479816217538,849483052272840,3236.055
ss-12-60000,849478216188747,849483052274130,4836.085
ss-13-60000,849478066212346,849483052278890,4986.067
ss-14-60000,849480466216858,849483052279530,2586.063
ss-15-60000,849479116216655,849483052283840,3936.067
ss-16-60000,849480616204570,849483052285000,2436.08
ss-17-60000,849480966224086,849483052285771,2086.062
ss-19-60000,849481366221617,849483052286211,1686.065
ss-2-60000,849480316192366,849483052286551,2736.094
ss-21-60000,849480816218575,849483052289431,2236.071
ss-23-60000,849478716221805,849483052289761,4336.068
ss-24-60000,849478166207644,849483052290111,4886.082
ss-28-60000,849477666222347,849483052290471,5386.068
ss-29-60000,849481266228329,849483052290821,1786.062
ss-31-60000,849480666241563,849483052291331,2386.05
ss-33-60000,849481566233182,849483052291761,1486.059
ss-34-60000,849479866219372,849483052292191,3186.073
ss-35-60000,849480916220643,849483052294671,2136.074
ss-38-60000,849478866222587,849483052295021,4186.072
ss-39-60000,849480066232147,849483052295371,2986.063
ss-4-60000,849477116247866,849483052295701,5936.048
ss-40-60000,849479566240429,849483052296061,3486.056
ss-41-60000,849476716817308,849483052296851,6335.48
ss-43-60000,849478966219194,849483052307451,4086.088
ss-45-60000,849481166214362,849483052307831,1886.093
ss-46-60000,849476966226805,849483052308181,6086.081
ss-48-60000,849481216217655,849483052308521,1836.091
ss-5-60000,849479366218824,849483052308901,3686.09
ss-50-60000,849480716246257,849483052727992,2336.482
ss-51-60000,849480866215069,849483052732322,2186.517
ss-53-60000,849481666235630,849483052733302,1386.498
ss-54-60000,849477316229870,849483052733722,5736.504
ss-55-60000,849481016220710,849483052734122,2036.513
ss-57-60000,849480166209795,849483052734492,2886.525
ss-58-60000,849479766234754,849483052734842,3286.5
ss-59-60000,849480366200570,849483052735172,2686.535
ss-6-60000,849477616229923,849483052735552,5436.506
ss-62-60000,849479316204860,849483052735892,3736.531
ss-63-60000,849480766228891,849483052737072,2286.508
ss-64-60000,849477066243292,849483052737432,5986.494
ss-68-60000,849478466202086,849483052737792,4586.536
ss-69-60000,849477866216161,849483052738132,5186.522
ss-7-60000,849480516209732,849483052738472,2536.529
ss-70-60000,849481066220694,849483052738822,1986.518
ss-71-60000,849477966220989,849483052739152,5086.518
ss-72-60000,849478316235425,849483052739512,4736.504
ss-73-60000,849480116212051,849483052740312,2936.528
ss-74-60000,849479716193221,849483052743082,3336.55
ss-75-60000,849481516226398,849483052743512,1536.517
ss-76-60000,849479666204587,849483052743872,3386.539
ss-77-60000,849479066230812,849483052744682,3986.514
ss-79-60000,849478366239779,849483052745022,4686.505
ss-8-60000,849479966220990,849483052745352,3086.524
ss-80-60000,849477466237752,849483052745652,5586.508
ss-83-60000,849476816212163,849483052745972,6236.534
