event_id,send_time_ns,receive_time_ns,latency_ms
join-l-0-r-0,849941009111130,849944543667152,3534.556
join-l-1-r-1,849941108264380,849944543677832,3435.413
join-l-75-r-1,849941108264380,849944543679772,3435.415
join-l-76-r-1,849941108264380,849944543681782,3435.417
join-l-2-r-2,849941208272752,849944543683142,3335.41
join-l-84-r-2,849941208272752,849944543684682,3335.412
join-l-3-r-3,849941308321604,849944543708292,3235.387
join-l-4-r-4,849941408288446,849944543713462,3135.425
join-l-52-r-4,849941408288446,849944543715532,3135.427
join-l-5-r-5,849941508271718,849944543716872,3035.445
join-l-6-r-6,849941608284700,849944543717742,2935.433
join-l-58-r-6,849941608284700,849944543718662,2935.434
join-l-7-r-7,849941708280422,849944543719442,2835.439
join-l-8-r-8,849941808295225,849944543720222,2735.425
join-l-9-r-9,849941908300627,849944543720932,2635.42
join-l-22-r-9,849941908300627,849944543721762,2635.421
join-l-10-r-10,849942008294929,849944543722602,2535.428
join-l-11-r-11,849942108283031,849944543723532,2435.441
join-l-19-r-11,849942108283031,849944543724402,2435.441
join-l-41-r-11,849942108283031,849944543736092,2435.453
join-l-12-r-12,849942208274803,849944543737002,2335.462
join-l-17-r-12,849942208274803,849944543737812,2335.463
join-l-13-r-13,849942308291865,849944543738612,2235.447
join-l-72-r-13,849942308291865,849944543842422,2235.551
join-l-14-r-14,849942408305487,849944543844962,2135.539
join-l-15-r-15,849942508321939,849944543846342,2035.524
join-l-16-r-16,849942608260981,849944543857082,1935.596
join-l-91-r-16,849942608260981,849944543870332,1935.609
join-l-12-r-17,849942708263273,849944543871042,1835.608
join-l-17-r-17,849942708263273,849944543871722,1835.608
join-l-18-r-18,849942808259835,849944543902842,1735.643
join-l-74-r-18,849942808259835,849944543903582,1735.644
join-l-11-r-19,849942908282088,849944543904072,1635.622
join-l-19-r-19,849942908282088,849944543904902,1635.623
join-l-41-r-19,849942908282088,849944543905462,1635.623
join-l-20-r-20,849943008284120,849944543935832,1535.652
join-l-78-r-20,849943008284120,849944543936562,1535.652
join-l-21-r-21,849943108283802,849944543966273,1435.682
join-l-9-r-22,849943208283274,849944543966923,1335.684
join-l-22-r-22,849943208283274,849944543995743,1335.712
join-l-23-r-23,849943308269846,849945627056318,2318.786
join-l-95-r-23,849943308269846,849945627060268,2318.79
join-l-24-r-24,849943408289428,849945627061948,2218.773
join-l-25-r-25,849943508311731,849945627062698,2118.751
join-l-39-r-25,849943508311731,849945627063318,2118.752
join-l-26-r-26,849943608263523,849945627063938,2018.8
join-l-27-r-27,849943708300105,849945627064538,1918.764
join-l-54-r-27,849943708300105,849945627078708,1918.779
join-l-28-r-28,849943808320607,849945627079398,1818.759
join-l-29-r-29,849943908261509,849945627079968,1718.818
join-l-30-r-30,849944008268411,849945627080528,1618.812
join-l-96-r-30,849944008268411,849945627081108,1618.813
