event_id,send_time_ns,receive_time_ns,latency_ms
e-0,845728420897476,845731771599748,3350.702
e-1,845728470974701,845731771602618,3300.628
e-3,845728570990190,845731771604198,3200.614
e-4,845728620986065,845731771605318,3150.619
e-5,845728670979490,845731771606368,3100.627
e-8,845728821005395,845731771607708,2950.602
e-9,845728870994910,845731771608848,2900.614
e-10,845728921019915,845731771612928,2850.593
e-11,845728970993460,845731771628108,2800.635
e-12,845729021019935,845731771629328,2750.609
e-13,845729071018360,845731771630018,2700.612
e-15,845729170998950,845731771630678,2600.632
e-16,845729220972375,845731771631458,2550.659
e-17,845729270977620,845731771658108,2500.68
e-21,845729470990800,845731771658818,2300.668
e-23,845729570992250,845731771659588,2200.667
e-28,845729820992136,845731771660348,1950.668
e-30,845729920986906,845731771690418,1850.704
e-31,845729970975162,845731771691238,1800.716
e-33,845730070994812,845731771691978,1700.697
e-34,845730120982987,845731771756758,1650.774
e-38,845730320992898,845731771758378,1450.765
e-39,845730370992663,845731771770818,1400.778
e-42,845730520957749,845731771771708,1250.814
e-44,845730620983010,845731771782898,1150.8
e-45,845730670955635,845731771784218,1100.829
e-46,845730720985691,845731771785028,1050.799
e-47,845730771017616,845732621645216,1850.628
e-48,845730820997872,845732621646556,1800.649
e-49,845730870974757,845732621647246,1750.672
e-50,845730920961573,845732621647806,1700.686
e-56,845731220958596,845732621648326,1400.69
e-57,845731270966651,845732621648866,1350.682
e-58,845731320990637,845732621650366,1300.66
e-59,845731370952842,845732621650916,1250.698
e-60,845731421098408,845732621671796,1200.573
e-61,845731471009653,845732621672506,1150.663
e-64,845731620999500,845732622114936,1001.115
e-65,845731670963826,845732622116906,951.153
e-66,845731720961111,845732622117916,901.157
e-67,845731771022597,845733616596670,1845.574
e-77,845732270985814,845733616601400,1345.616
e-78,845732320966120,845733616602330,1295.636
e-80,845732420972151,845733616603590,1195.631
e-81,845732470958097,845733616604270,1145.646
e-83,845732570988899,845733616604980,1045.616
e-84,845732621021425,845733616618560,995.597
e-85,845732670998781,845733616642240,945.643
e-86,845732720974737,845733616643140,895.668
e-90,845732920973061,845733616643870,695.671
e-91,845732970965907,845733616644620,645.679
e-92,845733020967983,845733616645340,595.677
e-94,845733120967875,845733616645990,495.678
e-95,845733170973061,845733616647230,445.674
e-96,845733220967097,845733616647960,395.681
e-97,845733270983563,845733616655180,345.672
