event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
ss-41-60000,1784202041962.8074,1784202042666,1784202045009.0,1784202045064.291,703.193,2343.0,55.291,3101.484
ss-42-60000,1784202042482.8328,1784202042666,1784202045009.0,1784202045064.2915,183.167,2343.0,55.292,2581.459
ss-43-60000,1784202042632.847,1784202042666,1784202045009.0,1784202045064.2922,33.153,2343.0,55.292,2431.445
ss-44-60000,1784202041932.8171,1784202042666,1784202045009.0,1784202045064.2927,733.183,2343.0,55.293,3131.476
ss-45-60000,1784202040812.8237,1784202041656,1784202045009.0,1784202045064.2932,843.176,3353.0,55.293,4251.469
ss-46-60000,1784202042662.8372,1784202042666,1784202045009.0,1784202045064.2944,3.163,2343.0,55.294,2401.457
ss-47-60000,1784202042172.8271,1784202042666,1784202045009.0,1784202045064.2952,493.173,2343.0,55.295,2891.468
ss-48-60000,1784202042622.8367,1784202042666,1784202045009.0,1784202045064.6758,43.163,2343.0,55.676,2441.839
ss-49-60000,1784202043072.8193,1784202043674,1784202045009.0,1784202045064.677,601.181,1335.0,55.677,1991.858
ss-5-60000,1784202042942.8171,1784202043674,1784202045009.0,1784202045064.6772,731.183,1335.0,55.677,2121.86
ss-50-60000,1784202042812.8384,1784202043674,1784202045009.0,1784202045064.6777,861.162,1335.0,55.678,2251.839
ss-51-60000,1784202042722.8228,1784202043674,1784202045009.0,1784202045064.6782,951.177,1335.0,55.678,2341.855
ss-52-60000,1784202042602.8364,1784202042666,1784202045010.0,1784202045064.6787,63.164,2344.0,54.679,2461.842
ss-53-60000,1784202042332.7986,1784202042666,1784202045010.0,1784202045064.679,333.201,2344.0,54.679,2731.88
ss-54-60000,1784202042182.8384,1784202042666,1784202045010.0,1784202045064.6821,483.162,2344.0,54.682,2881.844
ss-55-60000,1784202037982.8389,1784202039653,1784202045010.0,1784202045064.6826,1670.161,5357.0,54.683,7081.844
ss-56-60000,1784202039942.8398,1784202040646,1784202045010.0,1784202045064.683,703.16,4364.0,54.683,5121.843
ss-57-60000,1784202042842.8232,1784202043674,1784202045010.0,1784202045064.6846,831.177,1336.0,54.685,2221.861
ss-58-60000,1784202042922.8237,1784202043674,1784202045010.0,1784202045064.6848,751.176,1336.0,54.685,2141.861
ss-59-60000,1784202042832.8193,1784202043674,1784202045010.0,1784202045064.6853,841.181,1336.0,54.685,2231.866
ss-6-60000,1784202042302.805,1784202042666,1784202045010.0,1784202045064.6855,363.195,2344.0,54.686,2761.881
ss-60-60000,1784202042782.8245,1784202043674,1784202045010.0,1784202045064.6858,891.176,1336.0,54.686,2281.861
ss-61-60000,1784202042402.8062,1784202042666,1784202045010.0,1784202045064.6863,263.194,2344.0,54.686,2661.88
ss-62-60000,1784202041892.8132,1784202042666,1784202045010.0,1784202045064.6865,773.187,2344.0,54.687,3171.873
ss-63-60000,1784202042462.797,1784202042666,1784202045010.0,1784202045064.6868,203.203,2344.0,54.687,2601.89
ss-64-60000,1784202042452.7969,1784202042666,1784202045010.0,1784202045064.6873,213.203,2344.0,54.687,2611.89
ss-65-60000,1784202042152.8118,1784202042666,1784202045010.0,1784202045064.6875,513.188,2344.0,54.688,2911.876
ss-66-60000,1784202042872.82,1784202043674,1784202045010.0,1784202045064.688,801.18,1336.0,54.688,2191.868
ss-67-60000,1784202043052.831,1784202043674,1784202045010.0,1784202045064.6885,621.169,1336.0,54.688,2011.857
ss-68-60000,1784202041332.8447,1784202041656,1784202045010.0,1784202045064.6895,323.155,3354.0,54.689,3731.845
ss-69-60000,1784202040522.8093,1784202040646,1784202045010.0,1784202045064.6924,123.191,4364.0,54.692,4541.883
ss-7-60000,1784202042642.8418,1784202042666,1784202045010.0,1784202045064.6926,23.158,2344.0,54.693,2421.851
ss-70-60000,1784202042932.8271,1784202043674,1784202045010.0,1784202045064.6934,741.173,1336.0,54.693,2131.866
ss-71-60000,1784202039642.814,1784202040646,1784202045011.0,1784202045064.6936,1003.186,4365.0,53.694,5421.88
ss-72-60000,1784202042962.8125,1784202043674,1784202045011.0,1784202045064.6963,711.188,1337.0,53.696,2101.884
ss-73-60000,1784202037802.845,1784202039653,1784202045011.0,1784202045064.6968,1850.155,5358.0,53.697,7261.852
ss-74-60000,1784202043062.8027,1784202043674,1784202045011.0,1784202045064.6973,611.197,1337.0,53.697,2001.895
ss-75-60000,1784202042792.8274,1784202043674,1784202045011.0,1784202045064.6975,881.173,1337.0,53.698,2271.87
ss-76-60000,1784202043092.8389,1784202043674,1784202045011.0,1784202045064.698,581.161,1337.0,53.698,1971.859
ss-77-60000,1784202041802.8167,1784202042666,1784202045011.0,1784202045064.6982,863.183,2345.0,53.698,3261.882
ss-78-60000,1784202041482.839,1784202041656,1784202045011.0,1784202045064.6987,173.161,3355.0,53.699,3581.86
ss-79-60000,1784202039972.8367,1784202040646,1784202045011.0,1784202045064.6992,673.163,4365.0,53.699,5091.863
ss-8-60000,1784202042032.8315,1784202042666,1784202045011.0,1784202045064.6997,633.168,2345.0,53.7,3031.868
ss-80-60000,1784202041812.8142,1784202042666,1784202045011.0,1784202045064.7,853.186,2345.0,53.7,3251.886
ss-81-60000,1784202043012.8147,1784202043674,1784202045011.0,1784202045064.7002,661.185,1337.0,53.7,2051.885
ss-82-60000,1784202042902.8318,1784202043674,1784202045011.0,1784202045064.7007,771.168,1337.0,53.701,2161.869
ss-83-60000,1784202042372.8018,1784202042666,1784202045011.0,1784202045064.701,293.198,2345.0,53.701,2691.899
ss-84-60000,1784202042112.8096,1784202042666,1784202045011.0,1784202045064.7014,553.19,2345.0,53.701,2951.892
ss-85-60000,1784202042412.806,1784202042666,1784202045011.0,1784202045064.7043,253.194,2345.0,53.704,2651.898
ss-86-60000,1784202041612.832,1784202041656,1784202045011.0,1784202045064.7046,43.168,3355.0,53.705,3451.873
ss-87-60000,1784202042882.825,1784202043674,1784202045011.0,1784202045064.7185,791.175,1337.0,53.719,2181.894
ss-88-60000,1784202041602.8257,1784202041656,1784202045011.0,1784202045064.719,53.174,3355.0,53.719,3461.893
ss-89-60000,1784202043022.8462,1784202043674,1784202045011.0,1784202045064.7192,651.154,1337.0,53.719,2041.873
ss-9-60000,1784202043042.813,1784202043674,1784202045012.0,1784202045064.7197,631.187,1338.0,52.72,2021.907
ss-90-60000,1784202042772.8472,1784202043674,1784202045012.0,1784202045064.72,901.153,1338.0,52.72,2291.873
ss-91-60000,1784202042982.8354,1784202043674,1784202045012.0,1784202045064.7202,691.165,1338.0,52.72,2081.885
ss-92-60000,1784202042892.828,1784202043674,1784202045012.0,1784202045069.1765,781.172,1338.0,57.177,2176.349
ss-93-60000,1784202042252.7998,1784202042666,1784202045012.0,1784202045069.183,413.2,2346.0,57.183,2816.383
ss-94-60000,1784202042362.8071,1784202042666,1784202045012.0,1784202045069.1833,303.193,2346.0,57.183,2706.376
ss-95-60000,1784202041532.8452,1784202041656,1784202045012.0,1784202045069.184,123.155,3356.0,57.184,3536.339
ss-96-60000,1784202042272.8003,1784202042666,1784202045012.0,1784202045069.1846,393.2,2346.0,57.185,2796.384
ss-97-60000,1784202042912.8047,1784202043674,1784202045012.0,1784202045069.1848,761.195,1338.0,57.185,2156.38
ss-98-60000,1784202041472.8845,1784202041656,1784202045012.0,1784202045069.1853,183.115,3356.0,57.185,3596.301
ss-99-60000,1784202040042.9612,1784202040646,1784202045012.0,1784202045069.197,603.039,4366.0,57.197,5026.236
ss-0-120000,1784202047982.8113,1784202048716,1784202051637.0,1784202051671.1423,733.189,2921.0,34.142,3688.331
ss-1-120000,1784202046852.8235,1784202047714,1784202051637.0,1784202051671.147,861.177,3923.0,34.147,4818.323
ss-10-120000,1784202048122.8025,1784202048716,1784202051637.0,1784202051671.1484,593.198,2921.0,34.148,3548.346
ss-11-120000,1784202047922.8098,1784202048716,1784202051638.0,1784202051671.1497,793.19,2922.0,33.15,3748.34
ss-12-120000,1784202048162.799,1784202048716,1784202051638.0,1784202051671.1506,553.201,2922.0,33.151,3508.352
ss-13-120000,1784202049062.8472,1784202049724,1784202051638.0,1784202051671.1511,661.153,1914.0,33.151,2608.304
ss-14-120000,1784202048102.8186,1784202048716,1784202051638.0,1784202051671.1519,613.181,2922.0,33.152,3568.333
ss-15-120000,1784202048882.852,1784202049724,1784202051638.0,1784202051671.153,841.148,1914.0,33.153,2788.301
ss-16-120000,1784202047702.8826,1784202047714,1784202051638.0,1784202051671.1538,11.117,3924.0,33.154,3968.271
ss-17-120000,1784202046622.8115,1784202046704,1784202051638.0,1784202051671.1567,81.188,4934.0,33.157,5048.345
ss-18-120000,1784202048742.8137,1784202049724,1784202051638.0,1784202051671.1575,981.186,1914.0,33.157,2928.344
ss-19-120000,1784202048602.8306,1784202048716,1784202051638.0,1784202051671.1582,113.169,2922.0,33.158,3068.328
ss-2-120000,1784202047752.8298,1784202048716,1784202051638.0,1784202051671.163,963.17,2922.0,33.163,3918.333
ss-20-120000,1784202048952.8342,1784202049724,1784202051638.0,1784202051671.1648,771.166,1914.0,33.165,2718.331
ss-21-120000,1784202048572.832,1784202048716,1784202051638.0,1784202051671.1655,143.168,2922.0,33.166,3098.333
ss-22-120000,1784202046342.8296,1784202046704,1784202051638.0,1784202051671.3003,361.17,4934.0,33.3,5328.471
ss-23-120000,1784202049012.8323,1784202049724,1784202051638.0,1784202051671.3022,711.168,1914.0,33.302,2658.47
ss-24-120000,1784202048552.8096,1784202048716,1784202051638.0,1784202051671.3032,163.19,2922.0,33.303,3118.494
ss-25-120000,1784202049102.819,1784202049724,1784202051638.0,1784202051671.3042,621.181,1914.0,33.304,2568.485
ss-26-120000,1784202048662.803,1784202048716,1784202051638.0,1784202051671.3052,53.197,2922.0,33.305,3008.502
ss-27-120000,1784202049082.8223,1784202049724,1784202051638.0,1784202051671.306,641.178,1914.0,33.306,2588.484
ss-28-120000,1784202048712.7908,1784202048716,1784202051638.0,1784202051671.3066,3.209,2922.0,33.307,2958.516
ss-29-120000,1784202048862.842,1784202049724,1784202051638.0,1784202051671.3076,861.158,1914.0,33.308,2808.466
ss-3-120000,1784202047482.8398,1784202047714,1784202051638.0,1784202051671.3254,231.16,3924.0,33.325,4188.486
ss-30-120000,1784202047222.9468,1784202047714,1784202051639.0,1784202051671.3264,491.053,3925.0,32.326,4448.38
ss-31-120000,1784202048502.8108,1784202048716,1784202051639.0,1784202051671.3271,213.189,2923.0,32.327,3168.516
ss-32-120000,1784202049072.8464,1784202049724,1784202051639.0,1784202051671.3281,651.154,1915.0,32.328,2598.482
ss-33-120000,1784202048902.8535,1784202049724,1784202051639.0,1784202051671.3298,821.146,1915.0,32.33,2768.476
ss-34-120000,1784202048462.7998,1784202048716,1784202051639.0,1784202051671.3352,253.2,2923.0,32.335,3208.535
ss-35-120000,1784202048632.7935,1784202048716,1784202051639.0,1784202051671.3367,83.207,2923.0,32.337,3038.543
ss-36-120000,1784202047962.8,1784202048716,1784202051639.0,1784202051671.3374,753.2,2923.0,32.337,3708.537
ss-37-120000,1784202044652.8132,1784202044684,1784202051639.0,1784202051671.3381,31.187,6955.0,32.338,7018.525
ss-38-120000,1784202048622.8003,1784202048716,1784202051639.0,1784202051671.3496,93.2,2923.0,32.35,3048.549
ss-39-120000,1784202047382.8389,1784202047714,1784202051639.0,1784202051671.3503,331.161,3925.0,32.35,4288.511
ss-4-120000,1784202048682.814,1784202048716,1784202051639.0,1784202051671.3513,33.186,2923.0,32.351,2988.537
ss-40-120000,1784202047733.1558,1784202048716,1784202051639.0,1784202051671.352,982.844,2923.0,32.352,3938.196
ss-41-120000,1784202048542.7944,1784202048716,1784202051639.0,1784202051671.353,173.206,2923.0,32.353,3128.559
ss-42-120000,1784202048422.8254,1784202048716,1784202051639.0,1784202051671.3538,293.175,2923.0,32.354,3248.528
ss-43-120000,1784202044802.842,1784202045695,1784202051639.0,1784202051671.3545,892.158,5944.0,32.354,6868.512
ss-44-120000,1784202049112.7964,1784202049724,1784202051639.0,1784202051671.3552,611.204,1915.0,32.355,2558.559
ss-45-120000,1784202045063.001,1784202045695,1784202051639.0,1784202051671.3562,631.999,5944.0,32.356,6608.355
ss-46-120000,1784202047562.842,1784202047714,1784202051639.0,1784202051671.3574,151.158,3925.0,32.357,4108.515
ss-47-120000,1784202048212.799,1784202048716,1784202051639.0,1784202051671.3582,503.201,2923.0,32.358,3458.559
ss-48-120000,1784202047282.8364,1784202047714,1784202051639.0,1784202051671.359,431.164,3925.0,32.359,4388.522
ss-49-120000,1784202049042.7808,1784202049724,1784202051639.0,1784202051671.3596,681.219,1915.0,32.36,2628.579
ss-5-120000,1784202047492.8318,1784202047714,1784202051639.0,1784202051671.3604,221.168,3925.0,32.36,4178.529
ss-50-120000,1784202048172.8071,1784202048716,1784202051639.0,1784202051671.361,543.193,2923.0,32.361,3498.554
ss-51-120000,1784202048932.8503,1784202049724,1784202051640.0,1784202051671.4019,791.15,1916.0,31.402,2738.552
ss-52-120000,1784202048992.836,1784202049724,1784202051640.0,1784202051671.4077,731.164,1916.0,31.408,2678.572
ss-53-120000,1784202048922.8352,1784202049724,1784202051640.0,1784202051671.409,801.165,1916.0,31.409,2748.574
ss-54-120000,1784202048962.8313,1784202049724,1784202051640.0,1784202051671.4097,761.169,1916.0,31.41,2708.578
ss-55-120000,1784202048892.8503,1784202049724,1784202051640.0,1784202051671.4106,831.15,1916.0,31.411,2778.56
ss-56-120000,1784202046752.8464,1784202047714,1784202051640.0,1784202051671.4182,961.154,3926.0,31.418,4918.572
ss-57-120000,1784202048352.8362,1784202048716,1784202051640.0,1784202051671.4194,363.164,2924.0,31.419,3318.583
ss-58-120000,1784202048972.8384,1784202049724,1784202051640.0,1784202051671.4202,751.162,1916.0,31.42,2698.582
ss-59-120000,1784202048732.8271,1784202049724,1784202051640.0,1784202051671.4211,991.173,1916.0,31.421,2938.594
ss-6-120000,1784202047122.821,1784202047714,1784202051640.0,1784202051671.4272,591.179,3926.0,31.427,4548.606
ss-60-120000,1784202047822.862,1784202048716,1784202051640.0,1784202051671.4495,893.138,2924.0,31.449,3848.587
ss-61-120000,1784202047692.846,1784202047714,1784202051640.0,1784202051671.459,21.154,3926.0,31.459,3978.613
ss-62-120000,1784202049052.8606,1784202049724,1784202051640.0,1784202051671.4597,671.139,1916.0,31.46,2618.599
ss-63-120000,1784202048092.8013,1784202048716,1784202051640.0,1784202051671.4663,623.199,2924.0,31.466,3578.665
ss-64-120000,1784202048452.8123,1784202048716,1784202051640.0,1784202051671.4675,263.188,2924.0,31.468,3218.655
ss-65-120000,1784202048042.8005,1784202048716,1784202051640.0,1784202051671.4683,673.199,2924.0,31.468,3628.668
ss-66-120000,1784202048522.8464,1784202048716,1784202051640.0,1784202051671.4749,193.154,2924.0,31.475,3148.628
ss-67-120000,1784202047952.814,1784202048716,1784202051640.0,1784202051671.5164,763.186,2924.0,31.516,3718.702
ss-68-120000,1784202048282.8179,1784202048716,1784202051640.0,1784202051671.523,433.182,2924.0,31.523,3388.705
ss-69-120000,1784202048242.8071,1784202048716,1784202051640.0,1784202051671.531,473.193,2924.0,31.531,3428.724
ss-7-120000,1784202046802.826,1784202047714,1784202051640.0,1784202051671.5317,911.174,3926.0,31.532,4868.706
ss-70-120000,1784202048362.8284,1784202048716,1784202051640.0,1784202051671.5325,353.172,2924.0,31.532,3308.704
ss-71-120000,1784202046722.8027,1784202047714,1784202051641.0,1784202051671.5679,991.197,3927.0,30.568,4948.765
ss-72-120000,1784202046532.8403,1784202046704,1784202051641.0,1784202051671.5686,171.16,4937.0,30.569,5138.728
ss-73-120000,1784202048792.8022,1784202049724,1784202051641.0,1784202051671.5693,931.198,1917.0,30.569,2878.767
ss-74-120000,1784202046393.5688,1784202046704,1784202051641.0,1784202051671.57,310.431,4937.0,30.57,5278.001
ss-75-120000,1784202047552.8328,1784202047714,1784202051641.0,1784202051671.5718,161.167,3927.0,30.572,4118.739
ss-76-120000,1784202047272.8235,1784202047714,1784202051641.0,1784202051671.5728,441.177,3927.0,30.573,4398.749
ss-77-120000,1784202048752.7957,1784202049724,1784202051641.0,1784202051671.6582,971.204,1917.0,30.658,2918.863
ss-78-120000,1784202046932.8342,1784202047714,1784202051641.0,1784202051671.6594,781.166,3927.0,30.659,4738.825
ss-79-120000,1784202048982.8364,1784202049724,1784202051641.0,1784202051671.6602,741.164,1917.0,30.66,2688.824
ss-8-120000,1784202047542.828,1784202047714,1784202051641.0,1784202051671.8247,171.172,3927.0,30.825,4128.997
ss-80-120000,1784202048722.8,1784202049724,1784202051641.0,1784202051671.828,1001.2,1917.0,30.828,2949.028
ss-81-120000,1784202048112.7898,1784202048716,1784202051641.0,1784202051671.8289,603.21,2925.0,30.829,3559.039
ss-82-120000,1784202048432.8289,1784202048716,1784202051641.0,1784202051671.83,283.171,2925.0,30.83,3239.001
ss-83-120000,1784202049022.8108,1784202049724,1784202051641.0,1784202051671.8308,701.189,1917.0,30.831,2649.02
ss-84-120000,1784202048582.827,1784202048716,1784202051641.0,1784202051671.8389,133.173,2925.0,30.839,3089.012
ss-85-120000,1784202047583.158,1784202047714,1784202051641.0,1784202051671.839,130.842,3927.0,30.839,4088.681
ss-86-120000,1784202049002.8506,1784202049724,1784202051641.0,1784202051671.84,721.149,1917.0,30.84,2668.99
ss-87-120000,1784202047152.827,1784202047714,1784202051641.0,1784202051671.8413,561.173,3927.0,30.841,4519.014
ss-88-120000,1784202048392.792,1784202048716,1784202051641.0,1784202051671.8418,323.208,2925.0,30.842,3279.05
ss-89-120000,1784202048912.8403,1784202049724,1784202051641.0,1784202051671.842,811.16,1917.0,30.842,2759.002
ss-9-120000,1784202047412.8015,1784202047714,1784202051641.0,1784202051671.8818,301.198,3927.0,30.882,4259.08
ss-90-120000,1784202047892.7998,1784202048716,1784202051642.0,1784202051671.8823,823.2,2926.0,29.882,3779.083
ss-91-120000,1784202049092.8203,1784202049724,1784202051642.0,1784202051671.9019,631.18,1918.0,29.902,2579.082
ss-92-120000,1784202048832.8445,1784202049724,1784202051642.0,1784202051671.9026,891.156,1918.0,29.903,2839.058
ss-93-120000,1784202048562.8018,1784202048716,1784202051642.0,1784202051671.9028,153.198,2926.0,29.903,3109.101
ss-94-120000,1784202048772.7998,1784202049724,1784202051642.0,1784202051671.9033,951.2,1918.0,29.903,2899.104
ss-95-120000,1784202048802.7876,1784202049724,1784202051642.0,1784202051671.9036,921.212,1918.0,29.904,2869.116
ss-96-120000,1784202048472.8108,1784202048716,1784202051642.0,1784202051671.9065,243.189,2926.0,29.906,3199.096
ss-97-120000,1784202046322.8254,1784202046704,1784202051642.0,1784202051671.907,381.175,4938.0,29.907,5349.082
ss-98-120000,1784202047872.8093,1784202048716,1784202051642.0,1784202051671.91,843.191,2926.0,29.91,3799.101
ss-99-120000,1784202049032.7876,1784202049724,1784202051642.0,1784202051671.9104,691.212,1918.0,29.91,2639.123
ss-0-180000,1784202053692.8235,1784202053745,1784202057183.0,1784202057217.2148,52.177,3438.0,34.215,3524.391
ss-1-180000,1784202054902.8074,1784202055764,1784202057183.0,1784202057217.22,861.193,1419.0,34.22,2314.413
ss-10-180000,1784202053402.8052,1784202053745,1784202057183.0,1784202057217.2217,342.195,3438.0,34.222,3814.417
ss-11-180000,1784202054732.786,1784202054754,1784202057183.0,1784202057217.2224,21.214,2429.0,34.222,2484.437
ss-12-180000,1784202054532.849,1784202054754,1784202057184.0,1784202057217.223,221.151,2430.0,33.223,2684.374
ss-13-180000,1784202055062.8079,1784202055764,1784202057184.0,1784202057217.233,701.192,1420.0,33.233,2154.425
ss-14-180000,1784202054582.8237,1784202054754,1784202057184.0,1784202057217.2334,171.176,2430.0,33.233,2634.41
ss-15-180000,1784202054672.8267,1784202054754,1784202057184.0,1784202057217.2344,81.173,2430.0,33.234,2544.408
ss-16-180000,1784202054682.8215,1784202054754,1784202057184.0,1784202057217.2346,71.178,2430.0,33.235,2534.413
ss-17-180000,1784202054422.789,1784202054754,1784202057184.0,1784202057217.2517,331.211,2430.0,33.252,2794.463
ss-18-180000,1784202054662.7983,1784202054754,1784202057184.0,1784202057217.2522,91.202,2430.0,33.252,2554.454
ss-19-180000,1784202055092.8062,1784202055764,1784202057184.0,1784202057217.2534,671.194,1420.0,33.253,2124.447
ss-2-180000,1784202054982.839,1784202055764,1784202057184.0,1784202057217.2568,781.161,1420.0,33.257,2234.418
ss-20-180000,1784202053662.8318,1784202053745,1784202057184.0,1784202057217.2573,82.168,3439.0,33.257,3554.426
ss-21-180000,1784202054602.8096,1784202054754,1784202057184.0,1784202057217.2578,151.19,2430.0,33.258,2614.448
ss-22-180000,1784202054022.8633,1784202054754,1784202057184.0,1784202057217.2588,731.137,2430.0,33.259,3194.396
ss-23-180000,1784202053362.7932,1784202053745,1784202057184.0,1784202057217.2593,382.207,3439.0,33.259,3854.466
ss-24-180000,1784202053942.8408,1784202054754,1784202057184.0,1784202057217.2598,811.159,2430.0,33.26,3274.419
ss-25-180000,1784202053392.802,1784202053745,1784202057184.0,1784202057217.26,352.198,3439.0,33.26,3824.458
ss-26-180000,1784202053452.8257,1784202053745,1784202057184.0,1784202057217.2603,292.174,3439.0,33.26,3764.435
ss-27-180000,1784202054962.8228,1784202055764,1784202057184.0,1784202057217.2607,801.177,1420.0,33.261,2254.438
ss-28-180000,1784202055072.8093,1784202055764,1784202057184.0,1784202057217.261,691.191,1420.0,33.261,2144.452
ss-29-180000,1784202054112.846,1784202054754,1784202057184.0,1784202057217.2615,641.154,2430.0,33.261,3104.416
ss-3-180000,1784202053913.1736,1784202054754,1784202057184.0,1784202057217.2659,840.826,2430.0,33.266,3304.092
ss-30-180000,1784202054922.8193,1784202055764,1784202057184.0,1784202057217.2666,841.181,1420.0,33.267,2294.447
ss-31-180000,1784202054852.8037,1784202055764,1784202057185.0,1784202057217.2668,911.196,1421.0,32.267,2364.463
ss-32-180000,1784202053162.7942,1784202053745,1784202057185.0,1784202057217.2886,582.206,3440.0,32.289,4054.494
ss-33-180000,1784202053192.8005,1784202053745,1784202057185.0,1784202057217.2998,552.199,3440.0,32.3,4024.499
ss-34-180000,1784202054632.7942,1784202054754,1784202057185.0,1784202057217.304,121.206,2431.0,32.304,2584.51
ss-35-180000,1784202053442.8315,1784202053745,1784202057185.0,1784202057217.3079,302.168,3440.0,32.308,3774.476
ss-36-180000,1784202054952.8022,1784202055764,1784202057185.0,1784202057217.319,811.198,1421.0,32.319,2264.517
ss-37-180000,1784202054692.8074,1784202054754,1784202057185.0,1784202057217.3252,61.193,2431.0,32.325,2524.518
ss-38-180000,1784202050852.8225,1784202051734,1784202057185.0,1784202057217.359,881.177,5451.0,32.359,6364.536
ss-39-180000,1784202054842.808,1784202055764,1784202057185.0,1784202057217.3635,921.192,1421.0,32.364,2374.555
ss-4-180000,1784202054522.8367,1784202054754,1784202057185.0,1784202057217.364,231.163,2431.0,32.364,2694.527
ss-40-180000,1784202053082.796,1784202053745,1784202057185.0,1784202057217.3708,662.204,3440.0,32.371,4134.575
ss-41-180000,1784202054302.8223,1784202054754,1784202057185.0,1784202057217.3987,451.178,2431.0,32.399,2914.576
ss-42-180000,1784202054242.841,1784202054754,1784202057185.0,1784202057217.3994,511.159,2431.0,32.399,2974.558
ss-43-180000,1784202055102.8071,1784202055764,1784202057185.0,1784202057217.4036,661.193,1421.0,32.404,2114.596
ss-44-180000,1784202055012.8103,1784202055764,1784202057185.0,1784202057217.404,751.19,1421.0,32.404,2204.594
ss-45-180000,1784202055112.8022,1784202055764,1784202057185.0,1784202057217.421,651.198,1421.0,32.421,2104.619
