event_id,send_time_ns,receive_time_ns,latency_ms
join-l-0-r-0,850078898101369,850083045973339,4147.872
join-l-1-r-1,850078947260699,850083045983559,4098.723
join-l-75-r-1,850078947260699,850083045985239,4098.725
join-l-76-r-1,850078947260699,850083045986989,4098.726
join-l-2-r-2,850078997258061,850083045988129,4048.73
join-l-84-r-2,850078997258061,850083045989399,4048.731
join-l-3-r-3,850079047261303,850083045990579,3998.729
join-l-4-r-4,850079097260436,850083046034669,3948.774
join-l-52-r-4,850079097260436,850083046036319,3948.776
join-l-5-r-5,850079147259358,850083046037769,3898.778
join-l-6-r-6,850079197268880,850083046038509,3848.77
join-l-58-r-6,850079197268880,850083046039289,3848.77
join-l-7-r-7,850079247273742,850083046040059,3798.766
join-l-8-r-8,850079297284914,850083046162140,3748.877
join-l-9-r-9,850079347277197,850083046163880,3698.887
join-l-22-r-9,850079347277197,850083046164840,3698.888
join-l-10-r-10,850079397267869,850083046175710,3648.908
join-l-11-r-11,850079447283911,850083046177010,3598.893
join-l-19-r-11,850079447283911,850083046177790,3598.894
join-l-41-r-11,850079447283911,850083046178500,3598.895
join-l-12-r-12,850079497289033,850083046179250,3548.89
join-l-17-r-12,850079497289033,850083046180000,3548.891
join-l-13-r-13,850079547287986,850083046191460,3498.903
join-l-72-r-13,850079547287986,850083046192210,3498.904
join-l-14-r-14,850079597286228,850083046193060,3448.907
join-l-15-r-15,850079647281660,850083046232910,3398.951
join-l-16-r-16,850079697275682,850083046239340,3348.964
join-l-91-r-16,850079697275682,850083046240060,3348.964
join-l-12-r-17,850079747281665,850083046263010,3298.981
join-l-17-r-17,850079747281665,850083046343010,3299.061
join-l-18-r-18,850079797283987,850083046344600,3249.061
join-l-74-r-18,850079797283987,850083046345410,3249.061
join-l-11-r-19,850079847289829,850083046363680,3199.074
join-l-19-r-19,850079847289829,850083046364910,3199.075
join-l-41-r-19,850079847289829,850083046430120,3199.14
join-l-20-r-20,850079897292171,850083046431770,3149.14
join-l-78-r-20,850079897292171,850083046432360,3149.14
join-l-21-r-21,850079947285354,850083046441740,3099.156
join-l-9-r-22,850079997296016,850083046442310,3049.146
join-l-22-r-22,850079997296016,850083046472800,3049.177
join-l-23-r-23,850080047264128,850083046655861,2999.392
join-l-95-r-23,850080047264128,850083046657931,2999.394
join-l-24-r-24,850080097267830,850083046658721,2949.391
join-l-25-r-25,850080147274222,850083046659461,2899.385
join-l-39-r-25,850080147274222,850083046660171,2899.386
join-l-26-r-26,850080197256755,850083046660841,2849.404
join-l-27-r-27,850080247261047,850083046661501,2799.4
join-l-54-r-27,850080247261047,850083046671841,2799.411
join-l-28-r-28,850080297259449,850083046672371,2749.413
join-l-29-r-29,850080347253061,850083046696231,2699.443
join-l-30-r-30,850080397248233,850083046696701,2649.448
join-l-96-r-30,850080397248233,850083046797571,2649.549
join-l-31-r-31,850080447263866,850083046798271,2599.534
join-l-80-r-31,850080447263866,850083046803831,2599.54
join-l-92-r-31,850080447263866,850083046856822,2599.593
join-l-32-r-32,850080497253378,850083046866302,2549.613
join-l-53-r-32,850080497253378,850083046871052,2549.618
join-l-66-r-32,850080497253378,850083046917732,2549.664
join-l-33-r-33,850080547257520,850083046918592,2499.661
join-l-34-r-34,850080597256062,850083046936912,2449.681
join-l-35-r-35,850080647260574,850083046985742,2399.725
join-l-62-r-35,850080647260574,850083047030732,2399.77
join-l-63-r-35,850080647260574,850083047103142,2399.843
join-l-82-r-35,850080647260574,850083047205243,2399.945
join-l-36-r-36,850080697252897,850083047206503,2349.954
join-l-67-r-36,850080697252897,850083047254253,2350.001
join-l-37-r-37,850080747262359,850083047255513,2299.993
join-l-44-r-37,850080747262359,850083047308503,2300.046
join-l-38-r-38,850080797267171,850083047309483,2250.042
join-l-25-r-39,850080847260753,850083050062811,2202.802
join-l-39-r-39,850080847260753,850083050063741,2202.803
join-l-40-r-40,850080897262215,850083050064131,2152.802
join-l-49-r-40,850080897262215,850083050064481,2152.802
join-l-87-r-40,850080897262215,850083050064841,2152.803
join-l-11-r-41,850080947278588,850083050065171,2102.787
join-l-19-r-41,850080947278588,850083050065671,2102.787
join-l-41-r-41,850080947278588,850083050066031,2102.787
join-l-42-r-42,850080997263740,850083050067451,2052.804
join-l-43-r-43,850081047253932,850083050073371,2002.819
join-l-37-r-44,850081097279324,850083050073731,1952.794
join-l-44-r-44,850081097279324,850083050074091,1952.795
join-l-45-r-45,850081147320067,850083050074481,1902.754
join-l-46-r-46,850081197317849,850084071106575,2873.789
join-l-47-r-47,850081247266261,850084071116725,2823.85
join-l-56-r-47,850081247266261,850084071118286,2823.852
join-l-48-r-48,850081297268373,850084071119036,2773.851
join-l-40-r-49,850081347264826,850084071119686,2723.855
join-l-49-r-49,850081347264826,850084071120366,2723.856
join-l-87-r-49,850081347264826,850084071121016,2723.856
join-l-50-r-50,850081397260388,850084071121686,2673.861
join-l-51-r-51,850081447262220,850084071136146,2623.874
join-l-68-r-51,850081447262220,850084071136976,2623.875
join-l-85-r-51,850081447262220,850084071137926,2623.876
join-l-4-r-52,850081497273132,850084071140196,2573.867
join-l-52-r-52,850081497273132,850084071158006,2573.885
join-l-32-r-53,850081547261985,850084071158766,2523.897
join-l-53-r-53,850081547261985,850084071159466,2523.897
join-l-66-r-53,850081547261985,850084071160056,2523.898
join-l-27-r-54,850081597260547,850084071160656,2473.9
join-l-54-r-54,850081597260547,850084071161256,2473.901
join-l-55-r-55,850081647260839,850084071161846,2423.901
join-l-47-r-56,850081697269482,850084071162476,2373.893
join-l-56-r-56,850081697269482,850084071163056,2373.894
join-l-57-r-57,850081747266934,850084071163736,2323.897
join-l-59-r-57,850081747266934,850084071235126,2323.968
join-l-6-r-58,850081797278006,850084071236886,2273.959
join-l-58-r-58,850081797278006,850084071237646,2273.96
join-l-57-r-59,850081847263248,850084071238316,2223.975
join-l-59-r-59,850081847263248,850084071239026,2223.976
join-l-60-r-60,850081897256161,850084071308936,2174.053
join-l-61-r-61,850081947257653,850084071310146,2124.052
join-l-35-r-62,850081997247125,850084071317106,2074.07
join-l-62-r-62,850081997247125,850084071317876,2074.071
join-l-63-r-62,850081997247125,850084071318506,2074.071
join-l-82-r-62,850081997247125,850084071436256,2074.189
join-l-35-r-63,850082047281047,850084071437386,2024.156
join-l-62-r-63,850082047281047,850084071438106,2024.157
join-l-63-r-63,850082047281047,850084071438756,2024.158
join-l-82-r-63,850082047281047,850084071439366,2024.158
join-l-64-r-64,850082097279860,850084071439946,1974.16
join-l-65-r-65,850082147274032,850084071440546,1924.167
join-l-32-r-66,850082197260964,850084071462526,1874.202
join-l-53-r-66,850082197260964,850084071463066,1874.202
join-l-66-r-66,850082197260964,850084071463546,1874.203
join-l-36-r-67,850082247256606,850085119813830,2872.557
join-l-67-r-67,850082247256606,850085119815500,2872.559
join-l-51-r-68,850082297282189,850085119815950,2822.534
join-l-68-r-68,850082297282189,850085120631172,2823.349
join-l-85-r-68,850082297282189,850085120631912,2823.35
join-l-69-r-69,850082347301721,850085120633522,2773.332
join-l-70-r-70,850082397289493,850085120633892,2723.344
join-l-71-r-71,850082447245245,850085120634202,2673.389
join-l-13-r-72,850082497244508,850085120637852,2623.393
join-l-72-r-72,850082497244508,850085120638082,2623.394
join-l-73-r-73,850082547248620,850085120638292,2573.39
join-l-18-r-74,850082597253642,850085120638492,2523.385
join-l-74-r-74,850082597253642,850085120638732,2523.385
join-l-1-r-75,850082647252725,850085120638972,2473.386
join-l-75-r-75,850082647252725,850085120639192,2473.386
join-l-76-r-75,850082647252725,850085120639392,2473.387
join-l-1-r-76,850082697248767,850085120639592,2423.391
join-l-75-r-76,850082697248767,850085120639802,2423.391
join-l-76-r-76,850082697248767,850085120640002,2423.391
join-l-77-r-77,850082747252289,850085120640252,2373.388
join-l-86-r-77,850082747252289,850085120640452,2373.388
join-l-20-r-78,850082797266071,850085120640662,2323.375
join-l-78-r-78,850082797266071,850085120640862,2323.375
join-l-79-r-79,850082847254174,850085120641092,2273.387
join-l-31-r-80,850082897254666,850085120641302,2223.387
join-l-80-r-80,850082897254666,850085120641622,2223.387
join-l-92-r-80,850082897254666,850085120641822,2223.387
join-l-81-r-81,850082947254528,850085120642022,2173.387
join-l-35-r-82,850082997248270,850085120642222,2123.394
join-l-62-r-82,850082997248270,850085120642462,2123.394
join-l-63-r-82,850082997248270,850085120645332,2123.397
join-l-82-r-82,850082997248270,850085120645592,2123.397
join-l-83-r-83,850083047284393,850085120645792,2073.361
join-l-2-r-84,850083097264405,850085120646002,2023.382
join-l-84-r-84,850083097264405,850085120646202,2023.382
join-l-51-r-85,850083147252437,850085120646412,1973.394
join-l-68-r-85,850083147252437,850085120646642,1973.394
join-l-85-r-85,850083147252437,850085120646842,1973.394
join-l-77-r-86,850083197260469,850085120647042,1923.387
join-l-86-r-86,850083197260469,850085120647242,1923.387
join-l-40-r-87,850083247271962,850085120647442,1873.375
join-l-49-r-87,850083247271962,850085120649522,1873.378
join-l-87-r-87,850083247271962,850085120649742,1873.378
join-l-88-r-88,850083297282174,850086137896847,2840.615
join-l-89-r-89,850083347256126,850086137900367,2790.644
join-l-90-r-90,850083397259789,850086137901777,2740.642
join-l-93-r-90,850083397259789,850086137902487,2740.643
join-l-16-r-91,850083447255881,850086137903177,2690.647
join-l-91-r-91,850083447255881,850086137920567,2690.665
join-l-31-r-92,850083497284343,850086137922657,2640.638
join-l-80-r-92,850083497284343,850086137923307,2640.639
join-l-92-r-92,850083497284343,850086137937317,2640.653
join-l-90-r-93,850083547297725,850086137938137,2590.64
join-l-93-r-93,850083547297725,850086137939477,2590.642
join-l-94-r-94,850083597287097,850086137940187,2540.653
join-l-23-r-95,850083647252240,850086137940817,2490.689
join-l-95-r-95,850083647252240,850086137941377,2490.689
join-l-30-r-96,850083697252072,850086137941937,2440.69
join-l-96-r-96,850083697252072,850086137970227,2440.718
join-l-97-r-97,850083747251684,850086137970977,2390.719
join-l-98-r-98,850083797260246,850086137971617,2340.711
join-l-99-r-99,850083847251649,850086137972207,2290.721
