event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
tc-72-0,1784302193785.6572,1784302194626,1784302217240.0,1784302217281.8462,840.343,22614.0,41.846,23496.189
tc-73-0,1784302195585.6658,1784302195638,1784302217240.0,1784302217281.8467,52.334,21602.0,41.847,21696.181
tc-74-0,1784302195185.6501,1784302195638,1784302217240.0,1784302217281.8474,452.35,21602.0,41.847,22096.197
tc-75-0,1784302196985.6858,1784302197189,1784302217240.0,1784302217281.848,203.314,20051.0,41.848,20296.162
tc-76-0,1784302195135.6436,1784302195638,1784302217240.0,1784302217281.8484,502.356,21602.0,41.848,22146.205
tc-77-0,1784302194535.6829,1784302194626,1784302217240.0,1784302217281.849,90.317,22614.0,41.849,22746.166
tc-79-0,1784302193835.6597,1784302194626,1784302217240.0,1784302217281.8496,790.34,22614.0,41.85,23446.19
tc-8-0,1784302195435.6458,1784302195638,1784302217241.0,1784302217281.85,202.354,21603.0,40.85,21846.204
tc-80-0,1784302192935.679,1784302194626,1784302217241.0,1784302217281.8506,1690.321,22615.0,40.851,24346.172
tc-83-0,1784302192285.7092,1784302194626,1784302217241.0,1784302217281.851,2340.291,22615.0,40.851,24996.142
tc-84-0,1784302196885.6628,1784302197189,1784302217241.0,1784302217281.8516,303.337,20052.0,40.852,20396.189
tc-85-0,1784302195735.659,1784302196688,1784302217241.0,1784302217281.852,952.341,20553.0,40.852,21546.193
tc-87-0,1784302193485.6829,1784302194626,1784302217241.0,1784302217281.8525,1140.317,22615.0,40.853,23796.17
tc-88-0,1784302195085.6719,1784302195638,1784302217241.0,1784302217281.8533,552.328,21603.0,40.853,22196.181
tc-89-0,1784302195385.6404,1784302195638,1784302217241.0,1784302217281.8582,252.36,21603.0,40.858,21896.218
tc-9-0,1784302192335.6848,1784302194626,1784302217241.0,1784302217281.8625,2290.315,22615.0,40.863,24946.178
tc-90-0,1784302196585.6506,1784302196688,1784302217242.0,1784302217281.863,102.349,20554.0,39.863,20696.212
tc-91-0,1784302195685.6494,1784302196688,1784302217242.0,1784302217281.8643,1002.351,20554.0,39.864,21596.215
tc-93-0,1784302195485.6458,1784302195638,1784302217242.0,1784302217281.8647,152.354,21604.0,39.865,21796.219
tc-96-0,1784302194685.6692,1784302195638,1784302217242.0,1784302217281.8652,952.331,21604.0,39.865,22596.196
tc-97-0,1784302194935.6697,1784302195638,1784302217242.0,1784302217281.8657,702.33,21604.0,39.866,22346.196
tc-98-0,1784302196035.6929,1784302196688,1784302217242.0,1784302217281.8662,652.307,20554.0,39.866,21246.173
tc-99-0,1784302194235.6855,1784302194626,1784302217242.0,1784302217281.867,390.314,22616.0,39.867,23046.181
