event_id,send_time_ns,receive_time_ns,latency_ms
tc-0-0,848675635255960,848677467162594,1831.907
tc-1-0,848675335210464,848677467166644,2131.956
tc-10-0,848675035215678,848677467181434,2431.966
tc-11-0,848672035261045,848677467182454,5431.921
tc-12-0,848668835223295,848677467184144,8631.961
tc-13-0,848668535244781,848677467185234,8931.94
tc-14-0,848673335219801,848677467186184,4131.966
tc-15-0,848670635226185,848677467191324,6831.965
tc-16-0,848673635214157,848677467192674,3831.979
tc-17-0,848674335216232,848677467193804,3131.978
tc-19-0,848675135236554,848677467194384,2331.958
tc-2-0,848673035252926,848677467194994,4431.942
tc-21-0,848674035203127,848677467195554,3431.992
tc-23-0,848669835234995,848677467200084,7631.965
tc-24-0,848668735218691,848677467218254,8732.0
tc-28-0,848667735223101,848677467219004,9731.996
tc-29-0,848674935236483,848677467219614,2531.983
tc-31-0,848673735209992,848677467220344,3732.01
tc-33-0,848675535208724,848677467220924,1932.012
tc-34-0,848672135237490,848677467221514,5331.984
tc-35-0,848674235214657,848677467222084,3232.007
tc-38-0,848670135220030,848677467222634,7332.003
tc-39-0,848672535211510,848677467223124,4932.012
tc-4-0,848666635231318,848677467223684,10831.992
tc-40-0,848671535208280,848677467224314,5932.016
tc-41-0,848665835962361,848677467229244,11631.267
tc-43-0,848670335221110,848677467229874,7132.009
tc-45-0,848674735209633,848677467230404,2732.021
tc-46-0,848666335236163,848677467339264,11132.103
tc-48-0,848674835234548,848677467341284,2632.107
tc-5-0,848671135229690,848677467342284,6332.113
tc-50-0,848673835211637,848677467343194,3632.132
tc-51-0,848674135232122,848677467344014,3332.112
tc-53-0,848675735235435,848677467345744,1732.11
tc-54-0,848667035237317,848677467346634,10432.109
tc-55-0,848674435252458,848677467347454,3032.095
tc-57-0,848672735228801,848677467348234,4732.119
tc-58-0,848671935212510,848677467349034,5532.137
tc-59-0,848673135211421,848677467349774,4332.138
tc-6-0,848667635220497,848677467350564,9832.13
tc-62-0,848671035234935,848677467434905,6432.2
tc-63-0,848673935215032,848677467437975,3532.223
tc-64-0,848666535242703,848677467438625,10932.196
tc-68-0,848669335220160,848677467439235,8132.219
tc-69-0,848668135270141,848677467439965,9332.17
tc-7-0,848673435217377,848677467460435,4032.243
tc-70-0,848674535263863,848677467461085,2932.197
tc-71-0,848668335221111,848677467461635,9132.241
tc-72-0,848669035220795,848677467462135,8432.241
tc-73-0,848672635233076,848677467462685,4832.23
tc-74-0,848671835214805,848677467463175,5632.248
tc-75-0,848675435209849,848677467463625,2032.254
tc-76-0,848671735227820,848677467464125,5732.236
tc-77-0,848670535222890,848677467474425,6932.252
tc-79-0,848669135232170,848677467484115,8332.252
tc-8-0,848672335207880,848677467484635,5132.277
tc-80-0,848667335262032,848677467485125,10132.223
tc-83-0,848666035510060,848677467489925,11431.98
tc-84-0,848675235225579,848677467495275,2232.27
tc-85-0,848672935211821,848677467518535,4532.307
tc-87-0,848668435248586,848677467539335,9032.291
tc-88-0,848671635214485,848677467539885,5832.325
tc-89-0,848672235213815,848677467544235,5232.33
tc-9-0,848666135781165,848677467759096,11331.978
tc-90-0,848674635211578,848677467760526,2832.549
tc-91-0,848672835215866,848677467761846,4632.546
tc-93-0,848672435211465,848677467762506,5032.551
tc-96-0,848670835262685,848677467763326,6632.501
tc-97-0,848671335194900,848677467763906,6132.569
tc-98-0,848673535214592,848677467764576,3932.55
tc-99-0,848669935222660,848677467765116,7532.542
