event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
tc-0-0,1784301879593.585,1784301879697,1784301881668.0,1784301881722.3857,103.415,1971.0,54.386,2128.801
tc-1-0,1784301879443.5664,1784301879697,1784301881675.0,1784301881722.3894,253.434,1978.0,47.389,2278.823
tc-10-0,1784301879293.5679,1784301879697,1784301881676.0,1784301881722.3906,403.432,1979.0,46.391,2428.823
tc-11-0,1784301877793.5745,1784301878195,1784301881676.0,1784301881722.3916,401.426,3481.0,46.392,3928.817
tc-12-0,1784301876193.5508,1784301877197,1784301881676.0,1784301881724.7068,1003.449,4479.0,48.707,5531.156
tc-13-0,1784301876043.5535,1784301877197,1784301881676.0,1784301881724.7102,1153.447,4479.0,48.71,5681.157
tc-14-0,1784301878443.5552,1784301879245,1784301881676.0,1784301881724.7156,801.445,2431.0,48.716,3281.16
tc-15-0,1784301877093.5588,1784301877197,1784301881676.0,1784301881724.7207,103.441,4479.0,48.721,4631.162
tc-16-0,1784301878593.5388,1784301879245,1784301881676.0,1784301881724.7217,651.461,2431.0,48.722,3131.183
tc-17-0,1784301878943.5396,1784301879245,1784301881676.0,1784301881724.7227,301.46,2431.0,48.723,2781.183
tc-19-0,1784301879343.577,1784301879697,1784301881676.0,1784301881724.7236,353.423,1979.0,48.724,2381.147
tc-2-0,1784301878293.5662,1784301879245,1784301881677.0,1784301881724.7244,951.434,2432.0,47.724,3431.158
tc-21-0,1784301878793.5774,1784301879245,1784301881677.0,1784301881724.7249,451.423,2432.0,47.725,2931.147
tc-23-0,1784301876693.5413,1784301877197,1784301881677.0,1784301881724.7278,503.459,4480.0,47.728,5031.187
tc-24-0,1784301876143.5483,1784301877197,1784301881677.0,1784301881724.728,1053.452,4480.0,47.728,5581.18
tc-28-0,1784301875644.521,1784301877197,1784301881677.0,1784301881724.731,1552.479,4480.0,47.731,6080.21
tc-29-0,1784301879243.5295,1784301879245,1784301881677.0,1784301881724.7314,1.47,2432.0,47.731,2481.202
tc-31-0,1784301878643.54,1784301879245,1784301881677.0,1784301881724.7317,601.46,2432.0,47.732,3081.192
tc-33-0,1784301879543.561,1784301879697,1784301881677.0,1784301881724.7322,153.439,1980.0,47.732,2181.171
tc-34-0,1784301877843.5276,1784301878195,1784301881677.0,1784301881724.7324,351.472,3482.0,47.732,3881.205
tc-35-0,1784301878893.561,1784301879245,1784301881677.0,1784301881724.7327,351.439,2432.0,47.733,2831.172
tc-38-0,1784301876843.5696,1784301877197,1784301881678.0,1784301881724.733,353.43,4481.0,46.733,4881.163
tc-39-0,1784301878043.572,1784301878195,1784301881678.0,1784301881724.7334,151.428,3483.0,46.733,3681.161
tc-4-0,1784301875093.5544,1784301877197,1784301881678.0,1784301881724.7336,2103.446,4481.0,46.734,6631.179
tc-40-0,1784301877543.5752,1784301878195,1784301881678.0,1784301881724.734,651.425,3483.0,46.734,4181.159
tc-41-0,1784301874694.1443,1784301877197,1784301881678.0,1784301881724.7349,2502.856,4481.0,46.735,7030.591
tc-43-0,1784301876943.5432,1784301877197,1784301881678.0,1784301881724.735,253.457,4481.0,46.735,4781.192
tc-45-0,1784301879143.5415,1784301879245,1784301881678.0,1784301881724.7356,101.458,2433.0,46.736,2581.194
tc-46-0,1784301874943.5608,1784301877197,1784301881678.0,1784301881724.7358,2253.439,4481.0,46.736,6781.175
tc-48-0,1784301879193.555,1784301879245,1784301881678.0,1784301881724.7363,51.445,2433.0,46.736,2531.181
tc-5-0,1784301877343.5615,1784301878195,1784301881678.0,1784301881724.7366,851.438,3483.0,46.737,4381.175
tc-50-0,1784301878693.5452,1784301879245,1784301881679.0,1784301881724.7368,551.455,2434.0,45.737,3031.192
tc-51-0,1784301878843.5405,1784301879245,1784301881679.0,1784301881724.737,401.459,2434.0,45.737,2881.197
tc-53-0,1784301879643.5547,1784301879697,1784301881679.0,1784301881724.7383,53.445,1982.0,45.738,2081.184
tc-54-0,1784301875293.565,1784301877197,1784301881679.0,1784301881724.7385,1903.435,4482.0,45.739,6431.174
tc-55-0,1784301878993.5466,1784301879245,1784301881679.0,1784301881724.7388,251.453,2434.0,45.739,2731.192
