event_id,send_time_ns,receive_time_ns,latency_ms
e-0,847619817631300,847622377676371,2560.045
e-1,847619916983016,847622377680341,2460.697
e-2,847620016994683,847622377681701,2360.687
e-3,847620117021940,847622377683081,2260.661
e-4,847620217037546,847622377684251,2160.647
e-5,847620317021803,847622377685491,2060.664
e-6,847620416997710,847622377686501,1960.689
e-7,847620517019167,847622377691531,1860.672
e-8,847620617051993,847622377692911,1760.641
e-9,847620717019341,847622377694421,1660.675
e-10,847620817034398,847622377695231,1560.661
e-11,847620917023705,847622377695911,1460.672
e-12,847621017025132,847622377696531,1360.671
e-13,847621116989869,847622377697121,1260.707
e-14,847621216998226,847622377697761,1160.7
e-15,847621316984623,847622377698541,1060.714
e-16,847621417015290,847622377699171,960.684
e-17,847621516990117,847622377699991,860.71
e-18,847621617021744,847622377700871,760.679
e-19,847621717000072,847622377717321,660.717
e-20,847621817025959,847622377718111,560.692
e-21,847621917028496,847622377718781,460.69
e-22,847622017054104,847622377719491,360.665
e-23,847622117023991,847623225221726,1108.198
e-24,847622216992558,847623225225156,1008.233
e-25,847622316988216,847623225227816,908.24
e-26,847622416997693,847623225228586,808.231
e-27,847622516979940,847623225229236,708.249
e-28,847622616974738,847623225229856,608.255
e-29,847622716982345,847623225230486,508.248
e-30,847622817015343,847623225231156,408.216
e-31,847622916983961,847623225243936,308.26
e-32,847623016975958,847623225420557,208.445
e-33,847623116979226,847623225422697,108.443
e-34,847623217070354,847625221633270,2004.563
e-35,847623317016531,847625221635500,1904.619
e-36,847623416991189,847625221636590,1804.645
e-37,847623516976437,847625221637090,1704.661
e-38,847623616974464,847625221637560,1604.663
e-39,847623716975752,847625221638040,1504.662
e-40,847623816997520,847625221638510,1404.641
e-41,847623917023838,847625221640270,1304.616
e-42,847624016987526,847625221640780,1204.653
e-43,847624116979094,847625221641280,1104.662
e-44,847624217340862,847625221654010,1004.313
e-45,847624316981930,847626222530236,1905.548
e-46,847624417046918,847626222533416,1805.486
e-47,847624516996416,847626222534746,1705.538
e-48,847624616976734,847626222535546,1605.559
e-49,847624716978972,847626222536216,1505.557
e-50,847624816979400,847626222536996,1405.558
e-51,847624916975758,847626222537686,1305.562
e-52,847625017032397,847626222550806,1205.518
e-53,847625116984985,847626222552546,1105.568
e-54,847625217016353,847626222553346,1005.537
e-55,847625316978941,847627221821241,1904.842
e-56,847625416989999,847627221823811,1804.834
e-57,847625516983167,847627221825111,1704.842
e-58,847625616982486,847627221826211,1604.844
e-59,847625716992614,847627221827041,1504.834
e-60,847625817075393,847627221827861,1404.752
e-61,847625917064871,847627221864971,1304.8
e-62,847626016992930,847627221865831,1204.873
e-63,847626116978368,847627221866561,1104.888
e-64,847626216990837,847627221867321,1004.876
e-65,847626316969355,847627221869371,904.9
e-66,847626416997734,847628222619522,1805.622
e-67,847626516984342,847628222622292,1705.638
e-68,847626616984241,847628222623882,1605.64
e-69,847626716964760,847628222624432,1505.66
e-70,847626816977269,847628222625152,1405.648
e-71,847626917022857,847628222625752,1305.603
e-72,847627017072126,847628222626272,1205.554
e-73,847627116982285,847628222626822,1105.645
e-74,847627217046034,847628223359543,1006.314
e-75,847627316992013,847628223360593,906.369
e-76,847627416976922,847628223361263,806.384
e-77,847627516968500,847629223265436,1706.297
e-78,847627616994629,847629223268686,1606.274
e-79,847627716989638,847629223269936,1506.28
e-80,847627816983137,847629223270786,1406.288
e-81,847627917029776,847629223271486,1306.242
e-82,847628016999415,847629223272296,1206.273
e-83,847628117035064,847629223286486,1106.251
e-84,847628217038163,847629223287326,1006.249
e-85,847628316981872,847629223288226,906.306
e-86,847628416980312,847629223358496,806.378
e-87,847628516971070,847629223359606,706.389
e-88,847628616992290,847630219545985,1602.554
e-89,847628716996799,847630219548945,1502.552
e-90,847628817034749,847630219549895,1402.515
e-91,847628916974498,847630219551295,1302.577
e-92,847629016988917,847630219552255,1202.563
e-93,847629116992717,847630219554345,1102.562
e-94,847629216999656,847630219554995,1002.555
e-95,847629317032735,847630219555605,902.523
e-96,847629417031965,847630219556035,802.524
e-97,847629516974554,847630219556485,702.582
e-98,847629616970323,847630219556935,602.587
e-99,847629716983923,847630219557405,502.573
