event_id,send_time_ns,receive_time_ns,latency_ms
ss-0-60000,849384146705968,849385509877337,1363.171
ss-1-60000,849383846680360,849385509880297,1663.2
ss-10-60000,849383546675983,849385509881267,1963.205
ss-11-60000,849380546688651,849385509882047,4963.193
ss-12-60000,849377346665090,849385509882957,8163.218
ss-13-60000,849377046712394,849385509888627,8463.176
ss-14-60000,849381846703761,849385509889207,3663.185
ss-15-60000,849379146665609,849385509894097,6363.228
ss-16-60000,849382146660629,849385509895087,3363.234
ss-17-60000,849382846656136,849385509895997,2663.24
ss-19-60000,849383646681405,849385509896437,1863.215
ss-2-60000,849381546662284,849385509909587,3963.247
ss-21-60000,849382546668838,849385509909907,2963.241
ss-23-60000,849378346711161,849385509910197,7163.199
ss-24-60000,849377246663998,849385509910547,8263.247
ss-28-60000,849376246676307,849385509910807,9263.235
ss-29-60000,849383446684520,849385509911107,2063.227
ss-31-60000,849382246668171,849385509911417,3263.243
ss-33-60000,849384046677745,849385509911677,1463.234
ss-34-60000,849380646689863,849385509911947,4863.222
ss-35-60000,849382746667543,849385509914817,2763.247
ss-38-60000,849378646654988,849385509915327,6863.26
ss-39-60000,849381046661592,849385509937217,4463.276
ss-4-60000,849375146749435,849385509937597,10363.188
ss-40-60000,849380046656049,849385509938037,5463.282
ss-41-60000,849374347412331,849385509938657,11162.526
ss-43-60000,849378846685782,849385509939027,6663.253
ss-45-60000,849383246652565,849385509960577,2263.308
ss-46-60000,849374846680489,849385509960997,10663.281
ss-48-60000,849383346652748,849385509961347,2163.309
ss-5-60000,849379646660620,849385509961677,5863.301
ss-50-60000,849382346659423,849385509995707,3163.336
ss-51-60000,849382646664690,849385509999457,2863.335
ss-53-60000,849384246665290,849385510015817,1263.351
ss-54-60000,849375546672952,849385510020797,9963.348
ss-55-60000,849382946729198,849385510021167,2563.292
ss-57-60000,849381246660257,849385510033937,4263.374
ss-58-60000,849380446680238,849385510055307,5063.375
ss-59-60000,849381646672667,849385510055747,3863.383
ss-6-60000,849376146684015,849385510058937,9363.375
ss-62-60000,849379546666908,849385510075087,5963.408
ss-63-60000,849382446667086,849385510076197,3063.409
ss-64-60000,849375046687693,849385510079417,10463.392
ss-68-60000,849377846662320,849385510096537,7663.434
ss-69-60000,849376646685845,849385510096977,8863.411
ss-7-60000,849381946663504,849385510114417,3563.451
ss-70-60000,849383046665840,849385510130027,2463.464
ss-71-60000,849376846675589,849385510130407,8663.455
ss-72-60000,849377546655454,849385510133387,7963.478
ss-73-60000,849381146661095,849385510158067,4363.497
ss-74-60000,849380346659646,849385510158467,5163.499
ss-75-60000,849383946669953,849385510175888,1563.506
ss-76-60000,849380246665144,849385510176288,5263.511
ss-77-60000,849379046668867,849385510176968,6463.508
ss-79-60000,849377646694496,849385510200248,7863.506
ss-8-60000,849380846660888,849385510200598,4663.54
ss-80-60000,849375846703089,849385510204048,9663.501
ss-83-60000,849374546695943,849385510224758,10963.529
ss-84-60000,849383746666258,849385510225218,1763.559
ss-85-60000,849381446660002,849385510225598,4063.566
ss-87-60000,849376946674531,849385510235048,8563.561
ss-88-60000,849380146655702,849385510275468,5363.62
ss-89-60000,849380746654925,849385510275888,4763.621
ss-9-60000,849374646831795,849385510330188,10863.498
ss-90-60000,849383146641143,849385510333468,2363.692
ss-91-60000,849381346662619,849385510351368,4163.689
ss-93-60000,849380946661670,849385510369088,4563.707
ss-96-60000,849379346683053,849385510369488,6163.686
ss-97-60000,849379846678255,849385510373128,5663.695
ss-98-60000,849382046662256,849385510373498,3463.711
ss-99-60000,849378446651323,849385510392888,7063.742
ss-0-120000,849384146705968,849385510418958,1363.713
ss-1-120000,849383846680360,849385510423178,1663.743
ss-10-120000,849383546675983,849385510423608,1963.748
ss-11-120000,849380546688651,849385510423988,4963.735
ss-12-120000,849377346665090,849385510439528,8163.774
ss-13-120000,849377046712394,849385510439978,8463.728
ss-14-120000,849381846703761,849385510443518,3663.74
ss-15-120000,849379146665609,849385510453548,6363.788
ss-16-120000,849382146660629,849385510468008,3363.807
ss-17-120000,849382846656136,849385510487508,2663.831
ss-19-120000,849383646681405,849385510487898,1863.806
ss-2-120000,849381546662284,849385510511008,3963.849
ss-21-120000,849382546668838,849385510511478,2963.843
ss-23-120000,849378346711161,849385510577319,7163.866
ss-24-120000,849377246663998,849385510577709,8263.914
ss-28-120000,849376246676307,849385510598819,9263.923
ss-29-120000,849383446684520,849385510617089,2063.933
ss-31-120000,849382246668171,849385510620219,3263.952
ss-33-120000,849384046677745,849385510665319,1463.988
ss-34-120000,849380646689863,849385510665859,4863.976
ss-35-120000,849382746667543,849385510681299,2764.014
ss-38-120000,849378646654988,849385510681719,6864.027
ss-39-120000,849381046661592,849385510695549,4464.034
ss-4-120000,849375146749435,849385510695939,10363.947
ss-40-120000,849380046656049,849385510713419,5464.057
ss-41-120000,849374347412331,849385510713789,11163.301
ss-43-120000,849378846685782,849385510729499,6664.044
ss-45-120000,849383246652565,849385510729859,2264.077
ss-46-120000,849374846680489,849385510758139,10664.078
