timestamp_ms,topic,lag
1784623258229,bench-w3-latency-input,101
1784623265116,bench-w3-latency-input,808
1784623272004,bench-w3-latency-input,505
1784623278988,bench-w3-latency-input,202
1784623285834,bench-w3-latency-input,909
1784623292673,bench-w3-latency-input,505
1784623299510,bench-w3-latency-input,202
1784623306366,bench-w3-latency-input,909
1784623313213,bench-w3-latency-input,707
1784623320084,bench-w3-latency-input,817
1784623326972,bench-w3-latency-input,0
1784623333890,bench-w3-latency-input,0
1784623340770,bench-w3-latency-input,0
1784623347629,bench-w3-latency-input,0
1784623354509,bench-w3-latency-input,0
1784623361376,bench-w3-latency-input,0
1784623368247,bench-w3-latency-input,0
1784623375091,bench-w3-latency-input,0
1784623381984,bench-w3-latency-input,0
1784623388905,bench-w3-latency-input,0
1784623395724,bench-w3-latency-input,0
1784623402583,bench-w3-latency-input,0
1784623409433,bench-w3-latency-input,0
1784623416337,bench-w3-latency-input,0
1784623423195,bench-w3-latency-input,0
1784623430029,bench-w3-latency-input,0
1784623436913,bench-w3-latency-input,0
