event_id,send_time_ns,receive_time_ns,latency_ms
ss-41-60000,849502702537626,849508206807650,5504.27
ss-19-60000,849507351854741,849508206811450,854.957
ss-7-60000,849506501878326,849508206812480,1704.934
ss-54-60000,849503303231010,849508206813190,4903.582
ss-24-60000,849504151867360,849508206814330,4054.947
ss-39-60000,849506051876976,849508206820520,2154.944
ss-12-60000,849504201851494,849508206821380,4004.97
ss-2-60000,849506301868878,849508206825900,1904.957
ss-21-60000,849506801905142,849508206827060,1404.922
ss-72-60000,849504301870913,849508206827990,3904.957
ss-14-60000,849506451878101,849508206828520,1754.95
ss-91-60000,849506201865719,849508207117830,2005.252
ss-98-60000,849506551889700,849508207119190,1655.229
ss-16-60000,849506601884424,849508207119780,1605.235
ss-28-60000,849503651899466,849508207120380,4555.221
ss-79-60000,849504351923667,849508207138100,3855.214
ss-31-60000,849506651872569,849508207138660,1555.266
ss-50-60000,849506701873063,849508207169600,1505.297
ss-63-60000,849506751893508,849508207170500,1455.277
ss-51-60000,849506852100897,849508207176811,1355.076
ss-99-60000,849504751846042,849508207200751,3455.355
ss-35-60000,849506901848911,849508207239391,1305.39
ss-70-60000,849507051871614,849508207239911,1155.368
ss-90-60000,849507101854758,849508207244521,1105.39
ss-9-60000,849502851874137,849508207245131,5355.371
ss-64-60000,849503051896624,849508207264671,5155.368
ss-80-60000,849503451893219,849508207319581,4755.426
ss-59-60000,849506351869882,849508207321761,1855.452
ss-45-60000,849507151858363,849508207376331,1055.518
ss-48-60000,849507201849448,849508207377851,1005.528
ss-58-60000,849505751842270,849508207378451,2455.536
ss-29-60000,849507251876352,849508207379041,955.503
ss-84-60000,849507401847385,849508207379601,805.532
ss-74-60000,849505701877265,849508207401691,2505.524
ss-38-60000,849504851873461,849508207402531,3355.529
ss-1-60000,849507451850389,849508207465921,755.616
ss-23-60000,849504701862387,849508207467521,3505.605
ss-75-60000,849507501845574,849508207476911,705.631
ss-33-60000,849507551867309,849508207477961,655.611
ss-4-60000,849503101890859,849508207478821,5105.588
ss-6-60000,849503601869122,849508207495191,4605.626
ss-0-60000,849507601879173,849508207496481,605.617
ss-10-60000,849507301870536,849508207497161,905.627
ss-71-60000,849503951877712,849508207504321,4255.627
ss-43-60000,849504951872729,849508207566252,3255.694
ss-57-60000,849506151852465,849508207567272,2055.715
ss-83-60000,849502801859443,849508207568142,5405.709
ss-68-60000,849504451904026,849508207576312,3755.672
ss-55-60000,849507001856740,849508207590762,1205.734
ss-77-60000,849505051869648,849508207598212,3155.729
ss-17-60000,849506951865855,849508207599162,1255.733
ss-15-60000,849505101858673,849508207606042,3105.747
ss-96-60000,849505201856351,849508207613292,3005.757
ss-8-60000,849505951850297,849508207640172,2255.79
ss-53-60000,849507651873558,849508207646252,555.773
ss-62-60000,849505301872190,849508207651772,2905.78
ss-5-60000,849505351872325,849508207657002,2855.785
