event_id,send_time_ns,receive_time_ns,latency_ms
join-l-0-r-0,850049987000119,850052816170955,2829.171
join-l-75-r-1,850050011125648,850052816174565,2805.049
join-l-76-r-1,850050011125648,850052816175355,2805.05
join-l-1-r-1,850050011125648,850052816183205,2805.058
join-l-2-r-2,850050036134749,850052816184365,2780.05
join-l-84-r-2,850050036134749,850052816185475,2780.051
join-l-3-r-3,850050061130730,850052816186565,2755.056
join-l-4-r-4,850050086130001,850052816192065,2730.062
join-l-52-r-4,850050086130001,850052816193265,2730.063
join-l-5-r-5,850050111113592,850052816194295,2705.081
join-l-6-r-6,850050136121923,850052816194905,2680.073
join-l-58-r-6,850050136121923,850052816195655,2680.074
join-l-7-r-7,850050161162014,850052816196175,2655.034
join-l-8-r-8,850050186188975,850052816196745,2630.008
join-l-22-r-9,850050211171466,850052816197395,2605.026
join-l-9-r-9,850050211171466,850052816210305,2605.039
join-l-10-r-10,850050236166207,850052816210795,2580.045
join-l-11-r-11,850050261157678,850052816211345,2555.054
join-l-19-r-11,850050261157678,850052816211935,2555.054
join-l-41-r-11,850050261157678,850052816212335,2555.055
join-l-12-r-12,850050286162049,850052817203478,2531.041
join-l-17-r-12,850050286162049,850052817206368,2531.044
join-l-72-r-13,850050311130500,850052817207298,2506.077
join-l-13-r-13,850050311130500,850052817208078,2506.078
join-l-14-r-14,850050336118101,850052817209118,2481.091
join-l-15-r-15,850050361137732,850052817210728,2456.073
join-l-91-r-16,850050386169493,850052817217318,2431.048
join-l-16-r-16,850050386169493,850052817218198,2431.049
join-l-12-r-17,850050411135044,850052817218898,2406.084
join-l-17-r-17,850050411135044,850052817219638,2406.085
join-l-18-r-18,850050436132915,850052817220378,2381.087
join-l-74-r-18,850050436132915,850052817221118,2381.088
join-l-11-r-19,850050461154186,850052817221878,2356.068
join-l-19-r-19,850050461154186,850052817223078,2356.069
join-l-41-r-19,850050461154186,850052817223878,2356.07
join-l-78-r-20,850050486148167,850052817224728,2331.077
join-l-20-r-20,850050486148167,850052817225488,2331.077
join-l-21-r-21,850050511147778,850052817226188,2306.078
join-l-22-r-22,850050536143389,850052817226888,2281.083
join-l-9-r-22,850050536143389,850052817227598,2281.084
