timestamp_ms,topic,lag
1784308366625,bench-w3-latency-input,101
1784308373310,bench-w3-latency-input,101
1784308380040,bench-w3-latency-input,101
1784308386784,bench-w3-latency-input,101
1784308393528,bench-w3-latency-input,101
1784308400237,bench-w3-latency-input,101
1784308406956,bench-w3-latency-input,101
1784308413743,bench-w3-latency-input,101
1784308420498,bench-w3-latency-input,101
1784308427265,bench-w3-latency-input,101
1784308433956,bench-w3-latency-input,101
1784308440674,bench-w3-latency-input,101
1784308447430,bench-w3-latency-input,101
1784308454157,bench-w3-latency-input,101
1784308460904,bench-w3-latency-input,101
1784308467572,bench-w3-latency-input,101
1784308474280,bench-w3-latency-input,101
1784308480999,bench-w3-latency-input,101
1784308487771,bench-w3-latency-input,101
1784308494511,bench-w3-latency-input,101
1784308501261,bench-w3-latency-input,101
1784308507955,bench-w3-latency-input,101
1784308514687,bench-w3-latency-input,101
1784308521415,bench-w3-latency-input,101
1784308528169,bench-w3-latency-input,101
1784308534847,bench-w3-latency-input,101
1784308541601,bench-w3-latency-input,101
1784308548310,bench-w3-latency-input,101
1784308555104,bench-w3-latency-input,101
1784308561866,bench-w3-latency-input,101
1784308568586,bench-w3-latency-input,101
1784308575275,bench-w3-latency-input,101
1784308582043,bench-w3-latency-input,101
1784308588808,bench-w3-latency-input,101
1784308595573,bench-w3-latency-input,101
1784308602314,bench-w3-latency-input,101
1784308608970,bench-w3-latency-input,101
1784308615767,bench-w3-latency-input,101
1784308622522,bench-w3-latency-input,101
1784308629232,bench-w3-latency-input,101
1784308635914,bench-w3-latency-input,101
1784308642609,bench-w3-latency-input,101
1784308649325,bench-w3-latency-input,101
1784308656085,bench-w3-latency-input,101
1784308662807,bench-w3-latency-input,101
1784308669554,bench-w3-latency-input,101
1784308676307,bench-w3-latency-input,101
1784308683112,bench-w3-latency-input,101
1784308689787,bench-w3-latency-input,101
1784308696435,bench-w3-latency-input,101
1784308703159,bench-w3-latency-input,101
1784308709877,bench-w3-latency-input,101
1784308716575,bench-w3-latency-input,202
1784308723280,bench-w3-latency-input,101
1784308729986,bench-w3-latency-input,101
1784308736700,bench-w3-latency-input,101
1784308743515,bench-w3-latency-input,101
1784308750256,bench-w3-latency-input,101
1784308757034,bench-w3-latency-input,101
1784308763757,bench-w3-latency-input,101
1784308770537,bench-w3-latency-input,101
1784308777256,bench-w3-latency-input,101
1784308783989,bench-w3-latency-input,101
1784308790655,bench-w3-latency-input,101
1784308797403,bench-w3-latency-input,101
1784308804165,bench-w3-latency-input,101
1784308810858,bench-w3-latency-input,101
1784308817654,bench-w3-latency-input,101
1784308824375,bench-w3-latency-input,101
1784308831157,bench-w3-latency-input,101
1784308837983,bench-w3-latency-input,101
1784308844748,bench-w3-latency-input,101
1784308851458,bench-w3-latency-input,101
1784308858183,bench-w3-latency-input,101
1784308864967,bench-w3-latency-input,101
1784308871676,bench-w3-latency-input,101
1784308878387,bench-w3-latency-input,101
1784308885097,bench-w3-latency-input,101
1784308891824,bench-w3-latency-input,101
1784308898593,bench-w3-latency-input,101
1784308905336,bench-w3-latency-input,101
1784308912009,bench-w3-latency-input,101
1784308918725,bench-w3-latency-input,101
1784308925502,bench-w3-latency-input,101
1784308932289,bench-w3-latency-input,101
1784308938992,bench-w3-latency-input,101
1784308945674,bench-w3-latency-input,101
1784308952390,bench-w3-latency-input,101
1784308959115,bench-w3-latency-input,101
1784308965894,bench-w3-latency-input,101
1784308972574,bench-w3-latency-input,101
1784308979285,bench-w3-latency-input,101
1784308985982,bench-w3-latency-input,101
1784308992779,bench-w3-latency-input,101
1784308999548,bench-w3-latency-input,101
1784309006256,bench-w3-latency-input,101
1784309013060,bench-w3-latency-input,101
1784309019806,bench-w3-latency-input,101
1784309026491,bench-w3-latency-input,101
1784309033196,bench-w3-latency-input,101
1784309039957,bench-w3-latency-input,101
1784309046795,bench-w3-latency-input,101
1784309053516,bench-w3-latency-input,100
1784309060193,bench-w3-latency-input,101
1784309066946,bench-w3-latency-input,101
1784309073678,bench-w3-latency-input,101
1784309080506,bench-w3-latency-input,101
1784309087219,bench-w3-latency-input,202
1784309093942,bench-w3-latency-input,101
1784309100698,bench-w3-latency-input,101
1784309107428,bench-w3-latency-input,202
1784309114288,bench-w3-latency-input,101
1784309121094,bench-w3-latency-input,101
1784309127806,bench-w3-latency-input,101
1784309134556,bench-w3-latency-input,101
1784309141343,bench-w3-latency-input,100
1784309148123,bench-w3-latency-input,101
1784309154857,bench-w3-latency-input,101
1784309161603,bench-w3-latency-input,101
1784309168329,bench-w3-latency-input,101
1784309175152,bench-w3-latency-input,101
1784309181811,bench-w3-latency-input,101
1784309188494,bench-w3-latency-input,101
1784309195340,bench-w3-latency-input,101
1784309202087,bench-w3-latency-input,101
1784309208843,bench-w3-latency-input,101
1784309215561,bench-w3-latency-input,101
1784309222255,bench-w3-latency-input,101
1784309228978,bench-w3-latency-input,101
1784309235781,bench-w3-latency-input,101
1784309242617,bench-w3-latency-input,101
1784309249329,bench-w3-latency-input,101
1784309256044,bench-w3-latency-input,101
1784309262743,bench-w3-latency-input,101
1784309269491,bench-w3-latency-input,101
1784309276280,bench-w3-latency-input,101
1784309283020,bench-w3-latency-input,101
1784309289717,bench-w3-latency-input,101
1784309296391,bench-w3-latency-input,101
1784309303145,bench-w3-latency-input,101
1784309309861,bench-w3-latency-input,101
1784309316548,bench-w3-latency-input,100
1784309323332,bench-w3-latency-input,101
1784309330107,bench-w3-latency-input,101
1784309336799,bench-w3-latency-input,101
1784309343456,bench-w3-latency-input,101
1784309350126,bench-w3-latency-input,101
1784309356983,bench-w3-latency-input,101
1784309363747,bench-w3-latency-input,101
1784309370420,bench-w3-latency-input,101
1784309377115,bench-w3-latency-input,101
1784309383827,bench-w3-latency-input,101
1784309390705,bench-w3-latency-input,101
1784309397461,bench-w3-latency-input,101
1784309404157,bench-w3-latency-input,101
1784309410884,bench-w3-latency-input,101
1784309417618,bench-w3-latency-input,100
1784309424406,bench-w3-latency-input,101
1784309431177,bench-w3-latency-input,101
1784309437854,bench-w3-latency-input,101
1784309444568,bench-w3-latency-input,101
1784309451327,bench-w3-latency-input,101
1784309458107,bench-w3-latency-input,171
1784309464815,bench-w3-latency-input,171
1784309471548,bench-w3-latency-input,0
1784309478248,bench-w3-latency-input,0
1784309485078,bench-w3-latency-input,0
1784309491808,bench-w3-latency-input,0
1784309498511,bench-w3-latency-input,0
1784309505254,bench-w3-latency-input,0
1784309512032,bench-w3-latency-input,0
1784309518801,bench-w3-latency-input,0
1784309525565,bench-w3-latency-input,0
1784309532258,bench-w3-latency-input,0
1784309538909,bench-w3-latency-input,0
1784309545643,bench-w3-latency-input,0
1784309552382,bench-w3-latency-input,0
1784309559156,bench-w3-latency-input,0
1784309565828,bench-w3-latency-input,0
1784309572515,bench-w3-latency-input,0
1784309579223,bench-w3-latency-input,0
1784309585979,bench-w3-latency-input,0
1784309592753,bench-w3-latency-input,0
1784309599471,bench-w3-latency-input,0
1784309606227,bench-w3-latency-input,0
1784309612938,bench-w3-latency-input,0
1784309619671,bench-w3-latency-input,0
1784309626437,bench-w3-latency-input,0
1784309633158,bench-w3-latency-input,0
1784309639953,bench-w3-latency-input,0
1784309646691,bench-w3-latency-input,0
1784309653488,bench-w3-latency-input,0
1784309660207,bench-w3-latency-input,0
1784309666970,bench-w3-latency-input,0
1784309673730,bench-w3-latency-input,0
1784309680474,bench-w3-latency-input,0
1784309687184,bench-w3-latency-input,0
1784309693944,bench-w3-latency-input,0
1784309700729,bench-w3-latency-input,0
1784309707529,bench-w3-latency-input,0
1784309714249,bench-w3-latency-input,0
1784309720913,bench-w3-latency-input,0
1784309727607,bench-w3-latency-input,0
1784309734432,bench-w3-latency-input,0
1784309741132,bench-w3-latency-input,0
1784309747839,bench-w3-latency-input,0
1784309754538,bench-w3-latency-input,0
1784309761238,bench-w3-latency-input,0
1784309767971,bench-w3-latency-input,0
1784309774700,bench-w3-latency-input,0
1784309781423,bench-w3-latency-input,0
1784309788177,bench-w3-latency-input,0
1784309794898,bench-w3-latency-input,0
1784309801727,bench-w3-latency-input,0
1784309808451,bench-w3-latency-input,0
1784309815153,bench-w3-latency-input,0
1784309821885,bench-w3-latency-input,0
1784309828601,bench-w3-latency-input,0
1784309835356,bench-w3-latency-input,0
1784309842081,bench-w3-latency-input,0
1784309848784,bench-w3-latency-input,0
1784309855528,bench-w3-latency-input,0
1784309862270,bench-w3-latency-input,0
1784309869032,bench-w3-latency-input,0
1784309875749,bench-w3-latency-input,0
1784309882452,bench-w3-latency-input,0
1784309889140,bench-w3-latency-input,0
1784309895908,bench-w3-latency-input,0
1784309902638,bench-w3-latency-input,0
1784309909364,bench-w3-latency-input,0
1784309916124,bench-w3-latency-input,0
1784309922851,bench-w3-latency-input,0
1784309929544,bench-w3-latency-input,0
1784309936289,bench-w3-latency-input,0
1784309942964,bench-w3-latency-input,0
1784309949752,bench-w3-latency-input,0
1784309956481,bench-w3-latency-input,0
1784309963178,bench-w3-latency-input,0
1784309969868,bench-w3-latency-input,0
1784309976587,bench-w3-latency-input,0
1784309983345,bench-w3-latency-input,0
1784309990124,bench-w3-latency-input,0
1784309996796,bench-w3-latency-input,0
1784310003531,bench-w3-latency-input,0
1784310010229,bench-w3-latency-input,0
1784310016965,bench-w3-latency-input,0
1784310023757,bench-w3-latency-input,0
1784310030473,bench-w3-latency-input,0
1784310037234,bench-w3-latency-input,0
1784310043946,bench-w3-latency-input,0
1784310050747,bench-w3-latency-input,0
1784310057458,bench-w3-latency-input,0
1784310064134,bench-w3-latency-input,0
1784310070795,bench-w3-latency-input,0
1784310077566,bench-w3-latency-input,0
1784310084364,bench-w3-latency-input,0
1784310091074,bench-w3-latency-input,0
1784310097760,bench-w3-latency-input,0
1784310104512,bench-w3-latency-input,0
1784310111236,bench-w3-latency-input,0
1784310118076,bench-w3-latency-input,0
1784310124817,bench-w3-latency-input,0
1784310131545,bench-w3-latency-input,0
1784310138237,bench-w3-latency-input,0
1784310144990,bench-w3-latency-input,0
1784310151748,bench-w3-latency-input,0
1784310158471,bench-w3-latency-input,0
1784310165185,bench-w3-latency-input,0
1784310171938,bench-w3-latency-input,0
1784310178694,bench-w3-latency-input,0
1784310185492,bench-w3-latency-input,0
1784310192262,bench-w3-latency-input,0
1784310199000,bench-w3-latency-input,0
1784310205737,bench-w3-latency-input,0
1784310212474,bench-w3-latency-input,0
1784310219194,bench-w3-latency-input,0
1784310225921,bench-w3-latency-input,0
1784310232662,bench-w3-latency-input,0
1784310239371,bench-w3-latency-input,0
1784310246064,bench-w3-latency-input,0
1784310252802,bench-w3-latency-input,0
1784310259605,bench-w3-latency-input,0
1784310266332,bench-w3-latency-input,0
1784310273076,bench-w3-latency-input,0
1784310279805,bench-w3-latency-input,0
1784310286551,bench-w3-latency-input,0
1784310293340,bench-w3-latency-input,0
1784310300040,bench-w3-latency-input,0
1784310306767,bench-w3-latency-input,0
1784310313483,bench-w3-latency-input,0
1784310320246,bench-w3-latency-input,0
1784310326993,bench-w3-latency-input,0
1784310333702,bench-w3-latency-input,0
1784310340388,bench-w3-latency-input,0
1784310347099,bench-w3-latency-input,0
1784310353813,bench-w3-latency-input,0
1784310360542,bench-w3-latency-input,0
1784310367308,bench-w3-latency-input,0
1784310374026,bench-w3-latency-input,0
1784310380782,bench-w3-latency-input,0
1784310387574,bench-w3-latency-input,0
1784310394366,bench-w3-latency-input,0
1784310401085,bench-w3-latency-input,0
1784310407792,bench-w3-latency-input,0
1784310414571,bench-w3-latency-input,0
1784310421288,bench-w3-latency-input,0
1784310427986,bench-w3-latency-input,0
1784310434712,bench-w3-latency-input,0
1784310441503,bench-w3-latency-input,0
1784310448231,bench-w3-latency-input,0
1784310454980,bench-w3-latency-input,0
1784310461708,bench-w3-latency-input,0
1784310468420,bench-w3-latency-input,0
1784310475174,bench-w3-latency-input,0
1784310481958,bench-w3-latency-input,0
1784310488660,bench-w3-latency-input,0
1784310495399,bench-w3-latency-input,0
1784310502161,bench-w3-latency-input,0
1784310508838,bench-w3-latency-input,0
1784310515607,bench-w3-latency-input,0
1784310522333,bench-w3-latency-input,0
1784310529065,bench-w3-latency-input,0
1784310535785,bench-w3-latency-input,0
1784310542507,bench-w3-latency-input,0
1784310549240,bench-w3-latency-input,0
1784310556001,bench-w3-latency-input,0
1784310562743,bench-w3-latency-input,0
1784310569494,bench-w3-latency-input,0
1784310576186,bench-w3-latency-input,0
1784310582879,bench-w3-latency-input,0
1784310589630,bench-w3-latency-input,0
1784310596373,bench-w3-latency-input,0
1784310603100,bench-w3-latency-input,0
1784310609837,bench-w3-latency-input,0
1784310616589,bench-w3-latency-input,0
1784310623334,bench-w3-latency-input,0
1784310630005,bench-w3-latency-input,0
1784310636796,bench-w3-latency-input,0
1784310643528,bench-w3-latency-input,0
1784310650306,bench-w3-latency-input,0
1784310657085,bench-w3-latency-input,0
1784310663833,bench-w3-latency-input,0
1784310670536,bench-w3-latency-input,0
1784310677236,bench-w3-latency-input,0
1784310684018,bench-w3-latency-input,0
1784310690748,bench-w3-latency-input,0
1784310697443,bench-w3-latency-input,0
1784310704186,bench-w3-latency-input,0
1784310710906,bench-w3-latency-input,0
1784310717631,bench-w3-latency-input,0
1784310724360,bench-w3-latency-input,0
1784310731099,bench-w3-latency-input,0
1784310737791,bench-w3-latency-input,0
1784310744548,bench-w3-latency-input,0
1784310751331,bench-w3-latency-input,0
1784310758071,bench-w3-latency-input,0
1784310764771,bench-w3-latency-input,0
1784310771480,bench-w3-latency-input,0
1784310778198,bench-w3-latency-input,0
1784310784999,bench-w3-latency-input,0
1784310791748,bench-w3-latency-input,0
1784310798421,bench-w3-latency-input,0
1784310805219,bench-w3-latency-input,0
1784310811955,bench-w3-latency-input,0
1784310818709,bench-w3-latency-input,0
1784310825388,bench-w3-latency-input,0
1784310832104,bench-w3-latency-input,0
1784310838823,bench-w3-latency-input,0
1784310845595,bench-w3-latency-input,0
1784310852374,bench-w3-latency-input,0
1784310859125,bench-w3-latency-input,0
1784310865802,bench-w3-latency-input,0
1784310872521,bench-w3-latency-input,0
1784310879252,bench-w3-latency-input,0
1784310886027,bench-w3-latency-input,0
1784310892732,bench-w3-latency-input,0
1784310899420,bench-w3-latency-input,0
1784310906148,bench-w3-latency-input,0
1784310912823,bench-w3-latency-input,0
1784310919631,bench-w3-latency-input,0
1784310926351,bench-w3-latency-input,0
1784310933081,bench-w3-latency-input,0
1784310939790,bench-w3-latency-input,0
1784310946542,bench-w3-latency-input,0
1784310953252,bench-w3-latency-input,0
1784310960059,bench-w3-latency-input,0
1784310966816,bench-w3-latency-input,0
1784310973545,bench-w3-latency-input,0
1784310980336,bench-w3-latency-input,0
1784310986995,bench-w3-latency-input,0
1784310993788,bench-w3-latency-input,0
1784311000571,bench-w3-latency-input,0
1784311007336,bench-w3-latency-input,0
1784311014022,bench-w3-latency-input,0
1784311020738,bench-w3-latency-input,0
1784311027493,bench-w3-latency-input,0
1784311034224,bench-w3-latency-input,0
1784311040927,bench-w3-latency-input,0
1784311047602,bench-w3-latency-input,0
1784311054280,bench-w3-latency-input,0
1784311060983,bench-w3-latency-input,0
1784311067751,bench-w3-latency-input,0
1784311074513,bench-w3-latency-input,0
1784311081234,bench-w3-latency-input,0
1784311087967,bench-w3-latency-input,0
1784311094712,bench-w3-latency-input,0
1784311101420,bench-w3-latency-input,0
1784311108254,bench-w3-latency-input,0
1784311115051,bench-w3-latency-input,0
1784311121796,bench-w3-latency-input,0
1784311128626,bench-w3-latency-input,0
1784311135375,bench-w3-latency-input,0
1784311142233,bench-w3-latency-input,0
1784311148937,bench-w3-latency-input,0
1784311155613,bench-w3-latency-input,0
1784311162439,bench-w3-latency-input,0
1784311169160,bench-w3-latency-input,0
1784311175953,bench-w3-latency-input,0
1784311182717,bench-w3-latency-input,0
1784311189477,bench-w3-latency-input,0
1784311196208,bench-w3-latency-input,0
1784311202882,bench-w3-latency-input,0
1784311209629,bench-w3-latency-input,0
1784311216380,bench-w3-latency-input,0
1784311223154,bench-w3-latency-input,0
1784311229904,bench-w3-latency-input,0
1784311236632,bench-w3-latency-input,0
1784311243373,bench-w3-latency-input,0
1784311250106,bench-w3-latency-input,0
1784311256885,bench-w3-latency-input,0
1784311263685,bench-w3-latency-input,0
1784311270451,bench-w3-latency-input,0
1784311277194,bench-w3-latency-input,0
1784311283958,bench-w3-latency-input,0
1784311290677,bench-w3-latency-input,0
1784311297420,bench-w3-latency-input,0
1784311304224,bench-w3-latency-input,0
1784311311009,bench-w3-latency-input,0
1784311317736,bench-w3-latency-input,0
1784311324405,bench-w3-latency-input,0
1784311331111,bench-w3-latency-input,0
1784311337915,bench-w3-latency-input,0
1784311344647,bench-w3-latency-input,0
1784311351355,bench-w3-latency-input,0
1784311358094,bench-w3-latency-input,0
1784311364847,bench-w3-latency-input,0
1784311371619,bench-w3-latency-input,0
1784311378535,bench-w3-latency-input,0
